Arrival_ID,Date,Mandi_ID,Crop_Name,Variety,Arrival_Quantity_Quintals,Arrival_Quantity_Mt,Arrival_Quantity_Kg,Reported_Quantity,Reported_Unit,Farmer_Count,Is_Arrival_ID_Imputed,Is_Quantity_Negative_Flag
ARR0000701,02/09/2026,MANDI001,Wheat,Local,436.23,43.623,43623.0,436.23,Quintal,145,False,False
ARR0014334,02/06/2026,MANDI001,Mustard,,455.6,45.56,45560.0,45560.0,Kilogram,138,False,False
ARR0019292,05/08/2026,MANDI001,Sugarcane,Hybrid,420.7,42.07,42070.0,42.07,Metric Tonne,100,False,False
ARR0013006,28/02/2026,MANDI001,Cotton,,22.69,2.269,2269.0,22.69,Quintal,60,False,True
ARR0013988,17/01/2026,MANDI001,Mustard,HD-2967,355.37,35.537,35537.0,355.37,Quintal,120,False,False
ARR0011550,25/05/2026,MANDI001,Mustard,Hybrid,191.81,19.181,19181.0,19181.0,Kilogram,139,False,False
ARR0022220,30/08/2026,MANDI001,Sugarcane,Premium,94.71,9.471,9471.0,94.71,Quintal,,False,False
ARR0012290,27/08/2026,MANDI001,Basmati Rice,HD-2967,462.46,46.246,46246.0,462.46,Quintal,53,False,False
ARR0012078,15/04/2026,MANDI001,Rice,PBW-343,340.5,34.05,34050.0,340.5,Quintal,72,False,False
ARR0016201,19/06/2026,MANDI001,Mustard,,288.25,28.825,28825.0,288.25,Quintal,,False,False
ARR0000287,02/04/2026,MANDI001,Wheat,,339.1,33.91,33910.0,33910.0,Kilogram,30,False,False
ARR0005316,21/03/2026,MANDI001,Mustard,Premium,206.33,20.633,20633.0,206.33,Quintal,112,False,False
ARR0023758,15/02/2026,MANDI001,Cotton,Premium,232.71,23.271,23271.0,23271.0,Kilogram,77,False,False
ARR0005124,27/01/2026,MANDI001,Maize,Pusa-1121,92.59,9.259,9259.0,92.59,Quintal,79,False,False
ARR0006493,27/03/2026,MANDI001,Maize,Hybrid,429.77,42.977,42977.0,429.77,Quintal,60,False,False
ARR0024089,09/03/2026,MANDI001,Mustard,PBW-343,188.09,18.809,18809.0,188.09,Quintal,135,False,False
ARR0020964,30/04/2026,MANDI001,Sugarcane,,84.18,8.418,8418.0,84.18,Quintal,15,False,True
ARR0012813,06/01/2026,MANDI001,Maize,Premium,269.25,26.925,26925.0,26925.0,Kilogram,,False,False
ARR0007415,03/08/2026,MANDI001,Maize,,246.62,24.662,24662.0,24.662,Metric Tonne,150,False,False
ARR0024876,05/02/2026,MANDI001,Sugarcane,PBW-343,43.8,4.38,4380.0,43.8,Quintal,79,False,False
ARR0018961,29/08/2026,MANDI001,Paddy,PBW-343,361.65,36.165,36165.0,36165.0,Kilogram,66,False,False
ARR0000568,31/05/2026,MANDI001,Cotton,Hybrid,464.48,46.448,46448.0,46448.0,Kilogram,46,False,False
ARR0004617,09/03/2026,MANDI001,Maize,,346.16,34.616,34616.0,346.16,Quintal,,False,False
ARR0002508,17/06/2026,MANDI001,Maize,Local,188.28,18.828,18828.0,18.828,Metric Tonne,36,False,False
ARR0007463,24/08/2026,MANDI001,Rice,Local,471.68,47.168,47168.0,471.68,Quintal,38,False,False
ARR0006731,11/02/2026,MANDI001,Rice,Local,429.66,42.966,42966.0,42966.0,Kilogram,126,False,False
ARR0017705,28/05/2026,MANDI001,Mustard,Premium,281.53,28.153,28153.0,281.53,Quintal,,False,False
ARR0004753,15/05/2026,MANDI001,Maize,Local,286.32,28.632,28632.0,28.632,Metric Tonne,33,False,False
ARR0002671,28/04/2026,MANDI001,Sugarcane,Local,60.68,6.068,6068.0,6.068,Metric Tonne,59,False,False
ARR0002946,15/05/2026,MANDI001,Cotton,,491.87,49.187,49187.0,491.87,Quintal,149,False,True
ARR0013286,07/06/2026,MANDI001,Sugarcane,Pusa-1121,66.63,6.663,6663.0,6.663,Metric Tonne,34,False,False
ARR0024095,11/07/2026,MANDI001,Rice,Premium,314.83,31.483,31483.0,31483.0,Kilogram,64,False,False
ARR0010956,16/08/2026,MANDI001,Maize,Premium,452.73,45.273,45273.0,45273.0,Kilogram,121,False,False
ARR0015775,03/04/2026,MANDI001,Wheat,Pusa-1121,364.25,36.425,36425.0,364.25,Quintal,132,False,False
ARR0017870,23/01/2026,MANDI001,Paddy,Pusa-1121,218.23,21.823,21823.0,21.823,Metric Tonne,107,False,False
ARR0000248,23/06/2026,MANDI001,Maize,HD-2967,112.75,11.275,11275.0,11.275,Metric Tonne,47,False,False
ARR0008631,01/09/2026,MANDI001,Wheat,,105.39,10.539,10539.0,105.39,Quintal,126,False,False
ARR0001725,29/06/2026,MANDI001,Maize,HD-2967,377.8,37.78,37780.0,37780.0,Kilogram,45,False,False
ARR0010501,20/02/2026,MANDI001,Wheat,HD-2967,465.31,46.531,46531.0,465.31,Quintal,69,False,False
ARR0001904,29/07/2026,MANDI001,Cotton,Hybrid,469.16,46.916,46916.0,46.916,Metric Tonne,,False,False
ARR0019128,19/01/2026,MANDI001,Maize,Local,60.84,6.084,6084.0,60.84,Quintal,,False,False
ARR0000445,14/02/2026,MANDI001,Maize,Pusa-1121,466.85,46.685,46685.0,46.685,Metric Tonne,84,False,False
ARR0001271,13/03/2026,MANDI001,Rice,Hybrid,477.6,47.76,47760.0,47760.0,Kilogram,131,False,False
ARR0018347,06/02/2026,MANDI001,Wheat,PBW-343,191.57,19.157,19157.0,191.57,Quintal,45,False,False
ARR0019960,08/05/2026,MANDI001,Rice,HD-2967,344.23,34.423,34423.0,34423.0,Kilogram,,False,False
ARR0001262,20/01/2026,MANDI001,Cotton,Local,97.01,9.701,9701.0,97.01,Quintal,,False,False
ARR0022179,19/03/2026,MANDI001,Wheat,Hybrid,399.86,39.986,39986.0,39.986,Metric Tonne,44,False,False
ARR0008627,08/07/2026,MANDI001,Mustard,,83.98,8.398,8398.0,83.98,Quintal,94,False,False
ARR0013635,13/03/2026,MANDI001,Paddy,Premium,92.95,9.295,9295.0,92.95,Quintal,79,False,False
ARR0014191,02/07/2026,MANDI001,Paddy,,70.89,7.089,7089.0,70.89,Quintal,6,False,True
ARR0019209,23/03/2026,MANDI001,Paddy,Hybrid,136.64,13.664,13664.0,13.664,Metric Tonne,116,False,False
ARR0016297,21/02/2026,MANDI001,Mustard,HD-2967,378.13,37.813,37813.0,37813.0,Kilogram,30,False,False
ARR0005088,20/08/2026,MANDI001,Cotton,HD-2967,246.85,24.685,24685.0,24.685,Metric Tonne,15,False,False
ARR0003899,14/04/2026,MANDI001,Maize,Hybrid,400.76,40.076,40076.0,40.076,Metric Tonne,38,False,False
ARR0003933,16/07/2026,MANDI001,Maize,HD-2967,445.79,44.579,44579.0,445.79,Quintal,121,False,False
ARR0009994,20/06/2026,MANDI001,Maize,,138.45,13.845,13845.0,13845.0,Kilogram,56,False,False
ARR0010548,25/01/2026,MANDI001,Rice,PBW-343,116.52,11.652,11652.0,11.652,Metric Tonne,64,False,False
ARR0014061,07/08/2026,MANDI001,Cotton,PBW-343,46.0,4.6,4600.0,4600.0,Kilogram,92,False,False
ARR0021074,06/04/2026,MANDI001,Paddy,Pusa-1121,194.37,19.437,19437.0,19.437,Metric Tonne,85,False,False
ARR_IMP00179,07/06/2026,MANDI001,Sugarcane,Hybrid,103.19,10.319,10319.0,103.19,Quintal,140,True,False
ARR0015881,17/08/2026,MANDI001,Maize,Pusa-1121,460.49,46.049,46049.0,460.49,Quintal,44,False,False
ARR0011673,20/07/2026,MANDI001,Sugarcane,HD-2967,58.06,5.806,5806.0,5.806,Metric Tonne,124,False,False
ARR0001249,06/03/2026,MANDI001,Wheat,Local,81.51,8.151,8151.0,8.151,Metric Tonne,90,False,False
ARR0016555,20/08/2026,MANDI001,Rice,Premium,115.57,11.557,11557.0,11557.0,Kilogram,96,False,False
ARR0014665,05/01/2026,MANDI001,Mustard,Local,491.06,49.106,49106.0,49106.0,Kilogram,43,False,False
ARR0016836,17/04/2026,MANDI001,Wheat,HD-2967,50.98,5.098,5098.0,50.98,Quintal,91,False,False
ARR0024833,07/02/2026,MANDI001,Sugarcane,Pusa-1121,397.94,39.794,39794.0,39.794,Metric Tonne,144,False,False
ARR0013963,26/03/2026,MANDI001,Wheat,Local,465.26,46.526,46526.0,465.26,Quintal,37,False,False
ARR0004992,28/01/2026,MANDI001,Sugarcane,Premium,223.06,22.306,22306.0,22306.0,Kilogram,119,False,False
ARR0011492,17/04/2026,MANDI001,Sugarcane,HD-2967,450.86,45.086,45086.0,45086.0,Kilogram,87,False,False
ARR0012481,06/03/2026,MANDI001,Maize,Hybrid,156.94,15.694,15694.0,15694.0,Kilogram,,False,False
ARR0004180,05/07/2026,MANDI001,Sugarcane,Local,370.42,37.042,37042.0,370.42,Quintal,86,False,False
ARR0008389,05/09/2026,MANDI001,Mustard,Local,376.35,37.635,37635.0,376.35,Quintal,75,False,False
ARR0001120,22/08/2026,MANDI001,Mustard,Local,349.34,34.934,34934.0,349.34,Quintal,130,False,False
ARR0018035,29/05/2026,MANDI001,Wheat,Hybrid,234.46,23.446,23446.0,23446.0,Kilogram,67,False,False
ARR0001095,26/02/2026,MANDI001,Maize,Hybrid,129.4,12.94,12940.0,129.4,Quintal,137,False,False
ARR0022899,09/07/2026,MANDI001,Sugarcane,HD-2967,392.18,39.218,39218.0,39218.0,Kilogram,118,False,False
ARR0007239,02/07/2026,MANDI001,Wheat,,476.25,47.625,47625.0,476.25,Quintal,140,False,False
ARR0018485,31/05/2026,MANDI001,Mustard,,200.41,20.041,20041.0,200.41,Quintal,112,False,False
ARR0013042,20/07/2026,MANDI001,Cotton,Premium,288.01,28.801,28801.0,288.01,Quintal,49,False,False
ARR0020282,09/05/2026,MANDI001,Maize,HD-2967,1.7944,0.1794,179.44,179.44,Kilogram,95,False,True
ARR0008487,21/04/2026,MANDI001,Mustard,PBW-343,35.34,3.534,3534.0,35.34,Quintal,,False,False
ARR0014826,14/07/2026,MANDI001,Mustard,Hybrid,361.46,36.146,36146.0,361.46,Quintal,13,False,False
ARR0013189,02/05/2026,MANDI001,Mustard,PBW-343,321.04,32.104,32104.0,32104.0,Kilogram,66,False,False
ARR0000461,22/02/2026,MANDI001,Wheat,Pusa-1121,327.71,32.771,32771.0,327.71,Quintal,121,False,False
ARR0000829,13/01/2026,MANDI001,Wheat,HD-2967,85.15,8.515,8515.0,8515.0,Kilogram,105,False,False
ARR0015134,29/07/2026,MANDI001,Paddy,Premium,353.76,35.376,35376.0,353.76,Quintal,125,False,False
ARR0016255,26/07/2026,MANDI001,Rice,PBW-343,137.4,13.74,13740.0,13.74,Metric Tonne,,False,False
ARR0020465,17/03/2026,MANDI001,Wheat,HD-2967,394.23,39.423,39423.0,394.23,Quintal,,False,False
ARR0003382,25/07/2026,MANDI001,Wheat,HD-2967,10.74,1.074,1074.0,1074.0,Kilogram,71,False,False
ARR0012958,13/06/2026,MANDI001,Maize,PBW-343,20.11,2.011,2011.0,2011.0,Kilogram,123,False,False
ARR0015869,30/06/2026,MANDI001,Rice,Premium,466.45,46.645,46645.0,466.45,Quintal,75,False,False
ARR0004634,04/01/2026,MANDI001,Sugarcane,Hybrid,431.21,43.121,43121.0,43121.0,Kilogram,115,False,False
ARR0003754,05/03/2026,MANDI001,Paddy,HD-2967,445.25,44.525,44525.0,445.25,Quintal,91,False,False
ARR0002558,09/08/2026,MANDI001,Mustard,,12.0,1.2,1200.0,12.0,Quintal,123,False,False
ARR0021273,17/02/2026,MANDI001,Wheat,Pusa-1121,142.75,14.275,14275.0,14.275,Metric Tonne,114,False,False
ARR0008169,22/07/2026,MANDI001,Maize,,460.56,46.056,46056.0,460.56,Quintal,13,False,False
ARR0013927,29/01/2026,MANDI001,Maize,Hybrid,253.5,25.35,25350.0,25350.0,Kilogram,55,False,False
ARR0003454,07/07/2026,MANDI001,Mustard,PBW-343,96.86,9.686,9686.0,9.686,Metric Tonne,141,False,False
ARR0017151,05/08/2026,MANDI001,Mustard,Local,61.02,6.102,6102.0,61.02,Quintal,141,False,False
ARR0010922,13/07/2026,MANDI001,Mustard,Premium,19.39,1.939,1939.0,19.39,Quintal,66,False,False
ARR0022895,15/08/2026,MANDI001,Sugarcane,HD-2967,284.07,28.407,28407.0,28.407,Metric Tonne,14,False,False
ARR0000162,28/04/2026,MANDI001,Paddy,HD-2967,469.21,46.921,46921.0,469.21,Quintal,146,False,True
ARR0006975,31/01/2026,MANDI001,Sugarcane,Premium,311.57,31.157,31157.0,31157.0,Kilogram,83,False,False
ARR0003303,07/05/2026,MANDI001,Cotton,Local,437.94,43.794,43794.0,437.94,Quintal,58,False,False
ARR0000530,25/02/2026,MANDI001,Paddy,Hybrid,263.9,26.39,26390.0,26390.0,Kilogram,53,False,False
ARR0004969,29/04/2026,MANDI001,Mustard,Pusa-1121,83.65,8.365,8365.0,8.365,Metric Tonne,127,False,False
ARR0019306,26/07/2026,MANDI001,Sugarcane,,101.73,10.173,10173.0,10173.0,Kilogram,76,False,False
ARR0001331,19/01/2026,MANDI001,Mustard,PBW-343,138.03,13.803,13803.0,138.03,Quintal,,False,False
ARR0014141,09/06/2026,MANDI001,Wheat,PBW-343,402.37,40.237,40237.0,40237.0,Kilogram,111,False,False
ARR0014360,09/08/2026,MANDI001,Wheat,,186.5,18.65,18650.0,18650.0,Kilogram,23,False,False
ARR0013478,10/07/2026,MANDI001,Wheat,Hybrid,221.48,22.148,22148.0,22148.0,Kilogram,134,False,False
ARR0015732,17/05/2026,MANDI001,Paddy,PBW-343,409.01,40.901,40901.0,409.01,Quintal,33,False,False
ARR0015191,04/07/2026,MANDI001,Maize,HD-2967,66.32,6.632,6632.0,66.32,Quintal,75,False,False
ARR0021511,20/04/2026,MANDI001,Mustard,,369.57,36.957,36957.0,36957.0,Kilogram,126,False,False
ARR0010180,02/09/2026,MANDI001,Maize,Premium,461.15,46.115,46115.0,46.115,Metric Tonne,126,False,False
ARR0002693,28/06/2026,MANDI001,Wheat,Hybrid,239.69,23.969,23969.0,23.969,Metric Tonne,,False,False
ARR0005517,08/06/2026,MANDI001,Maize,Local,172.84,17.284,17284.0,17.284,Metric Tonne,116,False,False
ARR0011782,01/07/2026,MANDI001,Rice,,236.59,23.659,23659.0,236.59,Quintal,50,False,True
ARR0007814,19/07/2026,MANDI001,Maize,Pusa-1121,339.43,33.943,33943.0,339.43,Quintal,,False,False
ARR0019246,10/04/2026,MANDI001,Mustard,Premium,481.75,48.175,48175.0,481.75,Quintal,80,False,False
ARR0009290,13/06/2026,MANDI001,Cotton,,381.59,38.159,38159.0,381.59,Quintal,90,False,False
ARR0020850,12/08/2026,MANDI001,Maize,,200.81,20.081,20081.0,20.081,Metric Tonne,,False,False
ARR0023360,23/08/2026,MANDI001,Maize,PBW-343,206.44,20.644,20644.0,20.644,Metric Tonne,67,False,False
ARR0017341,25/05/2026,MANDI001,Maize,PBW-343,270.74,27.074,27074.0,270.74,Quintal,,False,False
ARR0011180,22/05/2026,MANDI001,Cotton,Local,79.4,7.94,7940.0,7940.0,Kilogram,134,False,False
ARR0012582,09/01/2026,MANDI001,Rice,Local,121.83,12.183,12183.0,121.83,Quintal,139,False,False
ARR0016900,26/08/2026,MANDI001,Wheat,HD-2967,4.7582,0.4758,475.82,475.82,Kilogram,141,False,True
ARR0007140,21/01/2026,MANDI001,Mustard,Local,12.3,1.23,1230.0,1230.0,Kilogram,43,False,False
ARR0015468,01/08/2026,MANDI001,Mustard,HD-2967,214.02,21.402,21402.0,21.402,Metric Tonne,15,False,False
ARR0021771,10/04/2026,MANDI001,Paddy,PBW-343,195.06,19.506,19506.0,19.506,Metric Tonne,126,False,False
ARR0002319,26/04/2026,MANDI001,Cotton,Premium,226.07,22.607,22607.0,226.07,Quintal,82,False,False
ARR0000179,30/05/2026,MANDI001,Maize,PBW-343,212.77,21.277,21277.0,212.77,Quintal,102,False,False
ARR0006166,27/03/2026,MANDI001,Sugarcane,Premium,462.84,46.284,46284.0,462.84,Quintal,130,False,False
ARR0004609,13/03/2026,MANDI001,Mustard,Hybrid,418.39,41.839,41839.0,418.39,Quintal,128,False,False
ARR0011470,23/03/2026,MANDI001,Mustard,HD-2967,246.76,24.676,24676.0,24676.0,Kilogram,,False,False
ARR0008220,28/03/2026,MANDI001,Sugarcane,HD-2967,71.0,7.1,7100.0,7.1,Metric Tonne,,False,False
ARR0017860,06/06/2026,MANDI001,Wheat,HD-2967,110.52,11.052,11052.0,11.052,Metric Tonne,37,False,False
ARR0000989,26/05/2026,MANDI001,Cotton,,88.07,8.807,8807.0,88.07,Quintal,67,False,False
ARR0016139,29/04/2026,MANDI001,Maize,,205.97,20.597,20597.0,205.97,Quintal,49,False,False
ARR0009005,18/05/2026,MANDI001,Maize,PBW-343,348.24,34.824,34824.0,348.24,Quintal,123,False,False
ARR0007177,01/09/2026,MANDI001,Sugarcane,Premium,355.3,35.53,35530.0,35.53,Metric Tonne,100,False,False
ARR0023420,22/01/2026,MANDI001,Wheat,,281.75,28.175,28175.0,28175.0,Kilogram,97,False,False
ARR0019772,30/08/2026,MANDI001,Rice,Pusa-1121,216.2,21.62,21620.0,21620.0,Kilogram,83,False,False
ARR0012953,21/03/2026,MANDI001,Wheat,PBW-343,355.28,35.528,35528.0,355.28,Quintal,146,False,False
ARR_IMP00201,02/05/2026,MANDI001,Maize,,395.54,39.554,39554.0,395.54,Quintal,129,True,False
ARR0017584,31/08/2026,MANDI001,Maize,HD-2967,207.35,20.735,20735.0,207.35,Quintal,71,False,False
ARR0004848,04/06/2026,MANDI001,Mustard,Premium,475.95,47.595,47595.0,47595.0,Kilogram,118,False,False
ARR0011282,21/06/2026,MANDI001,Wheat,Premium,491.27,49.127,49127.0,491.27,Quintal,15,False,False
ARR0023221,16/06/2026,MANDI001,Rice,Pusa-1121,162.84,16.284,16284.0,162.84,Quintal,137,False,False
ARR0011646,10/05/2026,MANDI001,Maize,,404.08,40.408,40408.0,40.408,Metric Tonne,,False,False
ARR0006373,04/08/2026,MANDI001,Mustard,Local,12.09,1.209,1209.0,1.209,Metric Tonne,,False,False
ARR0014452,12/07/2026,MANDI001,Wheat,PBW-343,38.11,3.811,3811.0,38.11,Quintal,135,False,False
ARR0000997,28/02/2026,MANDI001,Maize,HD-2967,474.62,47.462,47462.0,47.462,Metric Tonne,,False,False
ARR0022300,27/08/2026,MANDI001,Cotton,Hybrid,81.39,8.139,8139.0,81.39,Quintal,109,False,True
ARR0002395,19/07/2026,MANDI001,Paddy,,433.77,43.377,43377.0,43377.0,Kilogram,81,False,False
ARR0003083,04/02/2026,MANDI001,Sugarcane,PBW-343,88.28,8.828,8828.0,88.28,Quintal,55,False,True
ARR0018325,19/05/2026,MANDI001,Rice,Premium,473.64,47.364,47364.0,47364.0,Kilogram,52,False,False
ARR0009169,02/01/2026,MANDI001,Sugarcane,Local,112.05,11.205,11205.0,112.05,Quintal,,False,False
ARR0000197,20/05/2026,MANDI001,Cotton,HD-2967,76.9,7.69,7690.0,76.9,Quintal,118,False,False
ARR0011271,30/06/2026,MANDI001,Wheat,HD-2967,415.03,41.503,41503.0,41503.0,Kilogram,67,False,False
ARR0008511,18/07/2026,MANDI001,Wheat,Local,249.28,24.928,24928.0,249.28,Quintal,,False,True
ARR0004100,17/04/2026,MANDI001,Maize,Local,38.07,3.807,3807.0,38.07,Quintal,,False,False
ARR0008298,24/01/2026,MANDI001,Sugarcane,PBW-343,306.59,30.659,30659.0,306.59,Quintal,135,False,False
ARR0021927,05/07/2026,MANDI001,Mustard,Local,68.56,6.856,6856.0,68.56,Quintal,65,False,False
ARR0002595,10/08/2026,MANDI001,Wheat,Local,341.38,34.138,34138.0,341.38,Quintal,43,False,False
ARR0001561,04/05/2026,MANDI001,Mustard,Local,384.51,38.451,38451.0,38451.0,Kilogram,118,False,False
ARR0002697,07/03/2026,MANDI001,Mustard,PBW-343,3.0093,0.3009,300.93,300.93,Kilogram,111,False,True
ARR0001507,11/02/2026,MANDI001,Mustard,Local,346.26,34.626,34626.0,346.26,Quintal,,False,False
ARR0009809,03/06/2026,MANDI001,Sugarcane,,244.45,24.445,24445.0,244.45,Quintal,57,False,False
ARR0023080,30/08/2026,MANDI001,Maize,,42.8,4.28,4280.0,42.8,Quintal,101,False,False
ARR0024761,21/02/2026,MANDI001,Cotton,Hybrid,238.42,23.842,23842.0,23.842,Metric Tonne,112,False,False
ARR0017226,21/01/2026,MANDI001,Mustard,,181.62,18.162,18162.0,18162.0,Kilogram,81,False,False
ARR0012692,24/05/2026,MANDI001,Sugarcane,,136.25,13.625,13625.0,136.25,Quintal,45,False,False
ARR0024997,05/09/2026,MANDI001,Mustard,Premium,392.94,39.294,39294.0,39294.0,Kilogram,32,False,False
ARR0016606,02/02/2026,MANDI001,Sugarcane,,188.29,18.829,18829.0,188.29,Quintal,92,False,False
ARR0000027,04/08/2026,MANDI001,Sugarcane,HD-2967,474.55,47.455,47455.0,474.55,Quintal,28,False,False
ARR0019799,21/08/2026,MANDI001,Mustard,PBW-343,80.09,8.009,8009.0,80.09,Quintal,,False,False
ARR0008587,19/06/2026,MANDI001,Cotton,,97.65,9.765,9765.0,9765.0,Kilogram,136,False,False
ARR0023097,04/06/2026,MANDI001,Sugarcane,Hybrid,431.05,43.105,43105.0,43.105,Metric Tonne,122,False,False
ARR0003028,21/06/2026,MANDI001,Maize,Premium,29.25,2.925,2925.0,2.925,Metric Tonne,50,False,False
ARR0023649,26/01/2026,MANDI001,Maize,PBW-343,45.7,4.57,4570.0,45.7,Quintal,103,False,False
ARR0024007,05/11/2026,MANDI001,Wheat,HD-2967,154.45,15.445,15445.0,15444.999999999998,Kilogram,147,False,False
ARR_IMP00048,24/03/2026,MANDI001,Paddy,Local,242.28,24.228,24228.0,242.28,Quintal,50,True,False
ARR0001937,29/07/2026,MANDI001,Basmati Rice,Pusa-1121,201.95,20.195,20195.0,201.95,Quintal,57,False,False
ARR0006741,06/07/2026,MANDI001,Wheat,Hybrid,315.91,31.591,31591.0,31591.000000000004,Kilogram,34,False,False
ARR0022119,20/03/2026,MANDI001,Sugarcane,,409.74,40.974,40974.0,409.74,Quintal,38,False,False
ARR0014790,17/01/2026,MANDI001,Mustard,,236.03,23.603,23603.0,236.03,Quintal,,False,False
ARR0013713,17/07/2026,MANDI001,Paddy,PBW-343,56.06,5.606,5606.0,56.06,Quintal,132,False,False
ARR0014300,20/05/2026,MANDI001,Maize,,438.74,43.874,43874.0,43874.0,Kilogram,51,False,False
ARR0019651,19/05/2026,MANDI001,Wheat,Hybrid,195.9,19.59,19590.0,19590.0,Kilogram,35,False,False
ARR0012253,04/02/2026,MANDI001,Cotton,Premium,338.35,33.835,33835.0,338.35,Quintal,120,False,False
ARR0004601,10/08/2026,MANDI001,Paddy,,159.85,15.985,15985.0,159.85,Quintal,21,False,False
ARR0010266,21/02/2026,MANDI001,Wheat,Hybrid,397.18,39.718,39718.0,39718.0,Kilogram,,False,False
ARR0014297,19/05/2026,MANDI001,Cotton,PBW-343,164.83,16.483,16483.0,164.83,Quintal,112,False,False
ARR0014721,01/08/2026,MANDI001,Maize,Pusa-1121,289.39,28.939,28939.0,289.39,Quintal,100,False,False
ARR0002154,20/03/2026,MANDI001,Basmati Rice,HD-2967,396.46,39.646,39646.0,39646.0,Kilogram,61,False,False
ARR0020764,20/05/2026,MANDI001,Paddy,Pusa-1121,415.0,41.5,41500.0,41500.0,Kilogram,60,False,False
ARR0005929,03/05/2026,MANDI001,Cotton,PBW-343,468.93,46.893,46893.0,468.93,Quintal,137,False,False
ARR0021028,24/02/2026,MANDI001,Sugarcane,Local,168.42,16.842,16842.0,16.842,Metric Tonne,98,False,False
ARR0003006,17/05/2026,MANDI001,Rice,Pusa-1121,356.6,35.66,35660.0,356.6,Quintal,96,False,False
ARR0010708,16/02/2026,MANDI001,Paddy,HD-2967,43.21,4.321,4321.0,4.321,Metric Tonne,20,False,False
ARR0011647,03/04/2026,MANDI001,Sugarcane,Hybrid,275.91,27.591,27591.0,275.91,Quintal,139,False,False
ARR0020895,26/03/2026,MANDI001,Sugarcane,Premium,235.4,23.54,23540.0,23540.0,Kilogram,127,False,False
ARR0023175,28/08/2026,MANDI001,Maize,,197.94,19.794,19794.0,19794.0,Kilogram,100,False,False
ARR0002499,07/01/2026,MANDI001,Wheat,Premium,227.81,22.781,22781.0,22781.0,Kilogram,56,False,False
ARR0002039,06/05/2026,MANDI001,Rice,,374.05,37.405,37405.0,37405.0,Kilogram,70,False,False
ARR0019366,02/07/2026,MANDI001,Sugarcane,Pusa-1121,284.8,28.48,28480.0,28480.0,Kilogram,83,False,False
ARR0020481,14/07/2026,MANDI001,Sugarcane,HD-2967,409.94,40.994,40994.0,409.94,Quintal,,False,False
ARR0000599,22/02/2026,MANDI001,Paddy,HD-2967,64.84,6.484,6484.0,64.84,Quintal,142,False,False
ARR0004725,04/05/2026,MANDI001,Sugarcane,,329.53,32.953,32953.0,32.953,Metric Tonne,,False,False
ARR0000694,05/03/2026,MANDI001,Cotton,HD-2967,114.26,11.426,11426.0,114.26,Quintal,132,False,False
ARR0021600,23/04/2026,MANDI001,Paddy,,405.41,40.541,40541.0,40541.0,Kilogram,22,False,False
ARR0012710,25/02/2026,MANDI001,Wheat,Pusa-1121,240.71,24.071,24071.0,24071.0,Kilogram,133,False,False
ARR0024001,12/03/2026,MANDI001,Sugarcane,HD-2967,144.58,14.458,14458.0,14458.000000000002,Kilogram,144,False,False
ARR0011120,01/05/2026,MANDI001,Maize,,307.42,30.742,30742.0,30742.0,Kilogram,113,False,False
ARR0019350,25/03/2026,MANDI001,Wheat,Premium,190.73,19.073,19073.0,19.073,Metric Tonne,,False,False
ARR0006685,22/01/2026,MANDI001,Mustard,,28.5,2.85,2850.0,2.85,Metric Tonne,48,False,False
ARR0002918,14/02/2026,MANDI001,Wheat,PBW-343,426.89,42.689,42689.0,426.89,Quintal,59,False,False
ARR0023539,22/04/2026,MANDI001,Mustard,,131.1,13.11,13110.0,13.11,Metric Tonne,59,False,False
ARR0020436,12/02/2026,MANDI001,Wheat,,105.63,10.563,10563.0,10.563,Metric Tonne,17,False,False
ARR0018877,25/01/2026,MANDI001,Maize,HD-2967,356.29,35.629,35629.0,356.29,Quintal,82,False,False
ARR0009296,10/05/2026,MANDI001,Maize,,23.5,2.35,2350.0,2.35,Metric Tonne,,False,False
ARR0008947,13/03/2026,MANDI001,Basmati Rice,Pusa-1121,223.44,22.344,22344.0,22344.0,Kilogram,127,False,False
ARR0020609,18/07/2026,MANDI001,Wheat,Pusa-1121,287.61,28.761,28761.0,287.61,Quintal,,False,False
ARR0000747,17/04/2026,MANDI001,Wheat,Pusa-1121,1.9481,0.1948,194.81,194.81,Kilogram,130,False,True
ARR0019210,25/08/2026,MANDI001,Basmati Rice,Pusa-1121,2.3127,0.2313,231.27,231.27,Kilogram,17,False,True
ARR0001518,12/03/2026,MANDI001,Maize,Premium,410.51,41.051,41051.0,410.51,Quintal,,False,False
