record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR008862,2026-03-20,,Hisar,Maize,1777.33,2175.98,1977.0,2090.0
PR003570,2026-08-01,MANDI022,Ludhiana,Wheat,2351.0,2924.29,2637.51,
PR010095,2026-01-07,MANDI001,Bathinda,Maize,1792.92,2086.77,1939.84,2090.0
PR009455,2026-08-23,MANDI024,Patiala,Mustard,5220.34,5737.36,5478.85,5650.0
PR006750,2026-03-18,MANDI033,Ambala,Mustard,4912.11,5569.05,5240.58,5650.0
PR003053,2026-02-06,MANDI020,Hisar,Narma,6313.2,7761.0,7037.11,6620.0
PR009010,2026-06-28,MANDI053,Karnal,Wheat,2214.0,2448.0,2331.08,2275.0
PR008476,2026-07-15,MANDI049,Ludhiana,Wheat,2070.0,2270.03,2169.97,2275.0
PR006869,2026-08-28,MANDI020,Sirsa,Maize,2016.43,2156.7,2086.56,2090.0
PR002070,2026-08-23,MANDI038,Ludhiana,Narma,,7348.99,7001.0,6620.0
PR008365,2026-05-27,MANDI016,Bathinda,Wheat,2244.57,2609.0,,2275.0
PR008435,2026-09-01,MANDI028,Patiala,Wheat,2320.24,2534.22,2427.0,2275.0
PR002673,2026-06-20,MANDI014,Kurukshetra,Cotton,6799.9,8310.0,7554.96,6620.0
PR002555,2026-07-17,,,Maize,1893.12,2339.0,2116.0,2090.0
PR008147,2026-05-27,MANDI034,Bathinda,Mustard,5864.86,6216.0,6040.29,5650.0
PR000507,2026-05-24,MANDI013,Patiala,Maize,1911.23,2290.62,2100.92,2090.0
PR005719,2026-03-27,MANDI025,Ludhiana,Maize,2022.85,2522.34,2272.59,2090.0
PR007832,2026-04-24,MANDI031,Ludhiana,Wheat,1956.64,2334.36,2145.0,2275.0
PR003323,2026-03-03,MANDI019,Moga,Mustard,5272.0,6183.52,5727.58,5650.0
PR004752,2026-08-18,,,Sugarcane,3368.0,4089.69,3729.0,
PR005325,2026-07-20,MANDI019,Kurukshetra,Rice,1923.0,2371.23,2147.1,2183.0
PR004800,2026-05-11,,Ludhiana,Maize,1921.0,2139.0,2029.98,2090.0
PR005514,2026-03-12,MANDI043,Ferozepur,Cotton,5832.0,6721.24,6277.0,6620.0
PR004976,2026-02-21,MANDI033,Moga,Maize,2032.0,2265.86,2149.15,
PR007269,2026-06-09,MANDI046,Moga,Cotton,6406.0,6975.42,6690.89,
PR011363,2026-06-09,MANDI031,Moga,Maize,2149.0,2594.0,,2090.0
PR010719,2026-05-22,MANDI054,Jalandhar,Mustard,4988.0,5598.57,5293.0,5650.0
PR006439,2026-08-22,MANDI047,Kurukshetra,Rice,1877.0,2254.0,2065.68,
PR007691,2026-06-24,MANDI055,Karnal,Rice,1884.11,2178.0,2031.0,
PR008039,2026-03-20,MANDI042,Ambala,Narma,,,7036.64,6620.0
PR005240,2026-03-12,,Karnal,Cotton,6081.0,7407.52,6744.5,6620.0
PR003943,2026-05-05,MANDI002,Ludhiana,Makki,,2335.02,2178.59,2090.0
PR006709,2026-06-15,MANDI008,Amritsar,Cotton,6917.49,8179.54,7548.51,6620.0
PR006685,2026-08-09,MANDI004,Kurukshetra,Wheat,2199.0,2436.33,2317.64,
PR008705,2026-04-10,MANDI015,Kurukshetra,Mustard,5462.0,5873.14,5668.0,5650.0
PR009671,2026-08-26,MANDI045,Jalandhar,Wheat,2380.0,2530.0,2455.1,2275.0
PR000793,2026-09-01,MANDI001,Hisar,Makki,2070.0,2380.43,2225.34,
PR000666,2026-05-12,MANDI054,Saharanpur,Mustard,5072.51,5422.0,5247.06,5650.0
PR002153,2026-05-13,MANDI010,Hisar,Chawal,1869.79,2275.42,2073.0,2183.0
PR011790,2026-08-15,MANDI013,Sirsa,Wheat,1980.67,2250.09,2115.0,
PR002030,2026-08-25,MANDI018,Moga,Maize,2150.94,2552.53,2352.0,2090.0
PR002983,2026-03-19,MANDI012,Karnal,Makki,2021.0,2332.6,,2090.0
PR003308,2026-08-23,MANDI015,Ambala,Mustard,5401.76,5731.67,5566.72,5650.0
PR011526,2026-01-13,MANDI026,Moga,Wheat,2079.52,2516.12,2297.82,2275.0
PR009313,2026-04-29,MANDI042,Fatehabad,Wheat,2179.08,2445.6,2312.0,2275.0
PR005135,2026-03-13,MANDI008,Hisar,Sugarcane,3411.81,3869.01,3640.41,3500.0
PR004777,2026-01-31,MANDI045,Amritsar,Sarso,4896.47,5204.36,5050.41,5650.0
PR002132,2026-02-09,MANDI022,Moga,Maize,2142.85,2332.61,2237.73,2090.0
PR001125,2026-02-23,MANDI036,Hisar,Mustard,5791.04,7063.0,6427.0,5650.0
PR005667,2026-12-08,MANDI006,Kurukshetra,Sarso,5333.0,6638.0,5985.0,5650.0
PR002125,2026-02-16,MANDI005,Moga,Cotton,6719.83,7803.0,7261.0,6620.0
PR007474,2026-03-22,,Kurukshetra,Maize,1781.33,1929.37,1855.35,
PR001485,2026-04-20,MANDI051,Saharanpur,Cotton,6205.58,6862.0,6533.89,6620.0
PR008521,2026-11-01,MANDI037,Ambala,Sugarcane,3467.84,4069.45,3768.64,3500.0
PR000452,2026-06-29,MANDI055,Ambala,Cotton,6570.0,8019.0,7294.53,6620.0
PR010979,2026-04-09,MANDI003,Ludhiana,Wheat,2232.08,,2291.0,2275.0
PR003081,2026-03-23,MANDI042,Fatehabad,Mustard,5738.8,6889.0,6313.88,5650.0
PR009394,2026-04-05,MANDI009,Amritsar,Sugarcane,3521.32,3702.65,3611.99,3500.0
PR004904,2026-03-08,,Moga,Sugarcane,3125.0,,3466.0,3500.0
PR003548,2026-07-02,MANDI009,Patiala,Ganne,3152.57,3455.26,3303.92,3500.0
PR008923,2026-03-31,,Bathinda,Wheat,2287.0,,2498.0,2275.0
PR005954,2026-03-13,MANDI042,Kurukshetra,चावल,2280.0,2463.07,2371.72,2183.0
PR001271,2026-05-05,MANDI028,Amritsar,Rice,1886.94,2066.0,1976.51,2183.0
PR003043,2026-03-22,MANDI014,Patiala,Mustard,5471.0,5756.24,5613.58,5650.0
PR003223,2026-06-11,MANDI052,Patiala,Ganne,3349.0,4086.83,3718.0,3500.0
PR002310,2026-02-02,MANDI002,Kurukshetra,Wheat,2200.59,2496.93,2348.76,
PR011712,2026-05-15,MANDI051,Amritsar,Mustard,5883.0,6445.15,6164.0,5650.0
PR003713,2026-02-08,MANDI004,Hisar,Mustard,5607.11,6447.0,6026.96,5650.0
PR000798,2026-07-04,MANDI030,Bathinda,Sugarcane,3609.0,4369.34,3989.08,3500.0
PR002311,2026-06-10,MANDI026,Fatehabad,Mustard,5569.12,6551.0,6060.0,5650.0
PR004351,2026-08-20,MANDI026,Bathinda,Cotton,6813.65,7249.46,7031.55,6620.0
PR008493,2026-07-07,,,Cotton,5750.32,6109.0,5929.55,6620.0
PR003437,2026-07-20,MANDI049,Hisar,Mustard,4868.07,5624.0,5246.22,
PR009744,2026-05-18,MANDI024,Hisar,Narma,6858.48,7982.0,7420.0,6620.0
PR002389,2026-06-29,MANDI037,Patiala,Rice,2197.0,2382.0,2289.29,2183.0
PR005045,2026-04-07,MANDI057,Fatehabad,Cotton,,7081.0,6598.99,6620.0
PR010319,2026-09-07,MANDI041,Bathinda,चावल,2002.39,2179.0,2090.47,2183.0
PR009788,2026-05-27,MANDI024,Ambala,Maize,1793.85,2124.66,1959.25,2090.0
PR010210,2026-07-13,MANDI041,Patiala,Wheat,2170.58,2301.8,2236.0,2275.0
PR007223,2026-01-19,MANDI048,Muzaffarnagar,Wheat,2081.0,2261.43,2171.0,2275.0
PR009270,2026-01-19,MANDI031,Ludhiana,Sugarcane,3206.59,3476.0,3341.49,
PR008198,2026-03-28,MANDI042,Fatehabad,Sugarcane,3401.57,3696.45,3549.01,3500.0
PR000435,2026-01-01,MANDI047,Ludhiana,Narma,5734.0,6167.06,5950.3,6620.0
PR009982,2026-07-08,MANDI025,Kurukshetra,Wheat,1955.46,2222.0,2088.95,2275.0
PR008189,2026-01-31,,Ambala,Makki,2088.12,2220.0,2154.06,2090.0
PR003959,2026-07-01,MANDI004,Amritsar,Chawal,2053.0,2482.0,2267.28,2183.0
PR008560,2026-01-03,MANDI002,Patiala,Sugarcane,3357.69,3540.06,3448.88,
PR007146,2026-09-07,MANDI034,Sirsa,Wheat,2325.14,2610.0,2467.33,2275.0
PR003871,2026-03-19,MANDI019,Ambala,Mustard,,6148.0,5607.0,
PR005076,2026-07-27,MANDI038,Patiala,Rice,1933.0,2193.28,2063.34,2183.0
PR006886,2026-06-15,,Ambala,चावल,2162.25,2687.0,2424.38,
PR007760,2026-03-21,MANDI049,Muzaffarnagar,Mustard,5736.71,6387.73,6062.0,5650.0
PR006999,2026-05-27,MANDI033,Moga,Wheat,1988.75,2474.0,2231.27,
PR010092,2026-08-08,MANDI034,Ambala,Rice,2069.31,2395.86,2233.0,
PR004177,2026-01-14,MANDI030,Bathinda,Mustard,5513.84,6551.66,6032.75,5650.0
PR011884,2026-04-06,MANDI039,Bathinda,Ganne,3433.29,3813.56,3623.0,3500.0
PR008324,2026-05-11,MANDI052,Ludhiana,Maize,2178.77,2397.0,2288.08,2090.0
PR008742,2026-05-13,MANDI048,Bathinda,Sugarcane,,3830.0,3646.93,3500.0
PR007615,2026-01-01,MANDI008,Amritsar,Mustard,5579.67,6616.0,6097.65,5650.0
PR008063,2026-05-10,,Amritsar,Sugarcane,3407.0,3992.0,3699.33,3500.0
PR009005,2026-06-11,MANDI041,Karnal,Cotton,6798.0,7364.26,7081.13,6620.0
PR002876,2026-01-04,MANDI005,Patiala,Mustard,5631.2,6985.0,6307.93,5650.0
PR008930,2026-01-03,MANDI042,Fatehabad,Mustard,5697.91,6040.0,5869.2,5650.0
PR009418,2026-12-02,MANDI012,Amritsar,Cotton,6740.73,7863.3,7302.0,6620.0
PR007344,2026-04-13,MANDI016,Ferozepur,Rice,1975.47,2335.1,2155.29,2183.0
PR008377,2026-08-20,MANDI019,Sirsa,Rice,1973.0,2355.0,2163.93,
PR001507,2026-08-22,MANDI038,Jalandhar,Rice,2002.02,2192.0,2096.79,
PR008184,2026-08-03,MANDI006,Amritsar,Sugarcane,3229.0,3398.0,3314.0,3500.0
PR010013,2026-02-05,MANDI031,Hisar,Cotton,6597.25,7566.0,7081.0,6620.0
PR000626,2026-01-05,MANDI028,Kurukshetra,Rice,2075.6,2282.0,2179.0,2183.0
PR008989,2026-07-27,MANDI049,Ferozepur,Sugarcane,3270.04,3883.79,3576.91,
PR005455,2026-08-30,MANDI045,Kurukshetra,Maize,2089.0,2565.25,2327.0,2090.0
PR004565,2026-01-13,MANDI054,Sirsa,Chawal,1993.77,2205.0,2099.51,2183.0
PR006508,2026-06-17,MANDI026,Hisar,Mustard,4939.0,5581.89,5260.44,5650.0
PR006237,2026-09-05,MANDI017,,Rice,2203.03,2740.33,2472.0,2183.0
PR004874,2026-04-23,MANDI022,Bathinda,Sarso,5168.9,5851.0,5510.0,5650.0
PR006671,2026-05-13,MANDI041,Kurukshetra,Sugarcane,3289.2,3630.0,3459.52,3500.0
PR011202,2026-05-04,MANDI040,Karnal,Rice,1922.21,2343.0,2132.79,
PR010522,2026-07-20,,Ludhiana,चावल,2286.0,2449.31,2367.74,2183.0
PR002363,2026-01-04,MANDI026,Ferozepur,Mustard,5557.62,6518.0,6037.59,5650.0
PR008811,2026-07-19,MANDI034,Karnal,Rice,1875.31,2330.0,2103.0,2183.0
PR010888,2026-03-14,MANDI046,Ambala,Sarso,5069.91,6115.0,5592.63,
PR001207,2026-08-30,,Amritsar,Wheat,2370.0,2609.8,2489.9,2275.0
PR005987,2026-08-15,MANDI055,Sirsa,Sugarcane,3168.05,3830.82,3499.44,3500.0
PR000350,2026-08-12,MANDI029,Ferozepur,Mustard,5036.24,5723.0,5379.51,5650.0
PR009645,2026-01-09,MANDI038,Kurukshetra,Rice,1912.0,2038.75,1975.25,2183.0
PR006482,2026-03-25,MANDI049,Jalandhar,Cotton,6735.65,7718.0,7227.0,6620.0
PR009141,2026-03-14,MANDI003,Karnal,Wheat,2383.0,2690.24,2536.66,2275.0
PR000762,2026-06-24,MANDI024,Karnal,Sugarcane,3034.97,3606.76,3320.87,3500.0
PR008429,2026-06-26,MANDI031,Ludhiana,Mustard,5408.0,5989.09,5698.76,5650.0
PR002485,2026-01-03,MANDI020,Ferozepur,Mustard,5893.8,,6238.51,5650.0
PR010325,2026-04-08,MANDI040,Amritsar,Rice,2077.56,2555.38,2316.0,2183.0
PR000821,2026-07-06,MANDI012,Ludhiana,Wheat,2136.15,2594.0,2364.89,
PR003354,2026-04-20,MANDI038,Karnal,Sugarcane,3091.0,3300.83,3196.15,
PR001711,2026-03-29,,Ludhiana,Ganne,3385.43,3749.31,3567.37,3500.0
PR003073,2026-03-23,,Kurukshetra,Cotton,5947.0,6556.0,6251.75,6620.0
PR003915,2026-02-12,MANDI004,Ambala,Mustard,,5912.0,5533.62,5650.0
PR011448,2026-08-06,MANDI042,Fatehabad,Cotton,5716.44,7095.27,6405.85,
PR003564,2026-04-26,MANDI015,Fatehabad,Maize,,2334.0,2115.0,
PR007360,2026-02-23,MANDI033,Hisar,Sarso,5614.0,6851.0,6232.37,5650.0
PR001064,2026-08-30,MANDI032,Hisar,Wheat,2127.26,2540.0,2333.5,2275.0
PR008766,2026-08-07,MANDI040,Sirsa,Rice,2255.9,2442.29,2349.1,2183.0
PR005079,2026-06-23,MANDI024,Ludhiana,Sugarcane,3577.0,4269.0,3922.96,3500.0
PR000154,2026-08-04,MANDI001,Ferozepur,Mustard,4952.0,5910.21,5431.35,5650.0
PR005129,2026-01-24,MANDI041,Ferozepur,Wheat,2280.0,2595.92,,2275.0
PR008808,2026-06-27,MANDI016,Karnal,Wheat,2178.0,2596.86,2387.64,2275.0
PR009200,2026-06-19,MANDI013,Kurukshetra,Maize,1933.79,2215.83,2075.0,2090.0
PR011020,2026-03-11,MANDI024,Ambala,Maize,1793.0,1914.0,1853.51,
PR002292,2026-08-26,MANDI056,Jalandhar,Ganne,3466.99,4255.0,3861.0,3500.0
PR002632,2026-08-04,MANDI002,Bathinda,चावल,1883.9,2092.72,1988.31,2183.0
PR010910,2026-08-08,MANDI005,Kurukshetra,Sarso,5876.26,6808.0,6341.9,5650.0
PR007390,2026-08-17,MANDI047,Sirsa,Maize,2013.0,2315.64,2164.49,2090.0
PR000398,2026-05-06,MANDI021,Sirsa,Cotton,,,7050.39,6620.0
PR007115,2026-06-03,MANDI021,Sirsa,Ganne,3545.42,3871.26,3708.0,3500.0
PR010170,2026-03-22,MANDI001,Ludhiana,Rice,1917.75,2373.14,,2183.0
PR011343,2026-05-25,MANDI007,Amritsar,Narma,6138.0,6657.59,6398.03,6620.0
PR004768,2026-04-18,MANDI029,Sirsa,Mustard,5728.8,6432.37,6080.59,5650.0
PR010882,2026-03-18,,Hisar,Wheat,2326.0,2626.0,2476.0,2275.0
PR002386,2026-03-11,MANDI042,Ludhiana,Maize,2145.7,2336.27,,2090.0
PR000737,2026-09-08,,,Ganne,3270.77,3485.0,3377.93,3500.0
PR001802,2026-01-09,MANDI019,Sirsa,Wheat,2160.0,2573.59,2366.86,2275.0
PR003407,2026-04-13,MANDI004,Kurukshetra,Mustard,5885.0,6516.0,6200.46,5650.0
PR008830,2026-02-26,MANDI002,Kurukshetra,Ganne,3244.55,3980.0,3612.49,
PR010740,2026-02-26,,Amritsar,Mustard,5401.0,6463.12,5931.89,5650.0
PR010059,2026-04-02,MANDI016,Kurukshetra,Sugarcane,3052.86,3591.23,3322.05,3500.0
PR010566,2026-06-30,MANDI056,Hisar,Sarso,5121.37,5516.87,5319.12,5650.0
PR009239,2026-01-06,MANDI038,Kurukshetra,Rice,2162.87,2576.4,2369.63,2183.0
PR009981,2026-11-04,MANDI046,Amritsar,Wheat,2371.0,2528.56,,2275.0
PR011834,2026-04-25,,Ferozepur,Wheat,2068.0,2182.0,2125.0,2275.0
PR000185,2026-04-17,MANDI027,Ferozepur,Mustard,5296.86,6015.0,5656.0,5650.0
PR010413,2026-01-16,MANDI017,Amritsar,Maize,1780.0,2022.88,1901.43,2090.0
PR007663,2026-02-01,MANDI039,,Wheat,2205.2,2582.91,2394.05,2275.0
PR008922,2026-03-25,MANDI005,Amritsar,Cotton,5881.02,6465.3,6173.0,6620.0
PR008619,2026-03-16,MANDI054,Hisar,Maize,2040.7,2291.0,2165.65,2090.0
PR011616,2026-05-08,MANDI044,Sirsa,Maize,1829.81,2035.0,1932.24,2090.0
PR004619,2026-08-02,MANDI005,Ludhiana,Makki,2161.03,2658.95,2409.99,
PR003705,2026-04-02,MANDI038,Ambala,Sugarcane,3639.0,4089.0,3863.62,
PR000443,2026-07-06,MANDI036,Jalandhar,Rice,2176.73,2711.0,2444.1,2183.0
PR001103,2026-07-20,MANDI002,Jalandhar,Makki,1921.11,2092.42,2007.0,2090.0
PR001441,2026-07-28,MANDI045,Fatehabad,Rice,2010.48,2465.99,2238.24,2183.0
PR008873,2026-08-22,MANDI020,Ferozepur,Maize,2169.51,2470.5,2320.0,
PR006126,2026-03-30,MANDI047,Kurukshetra,Makki,2062.0,2307.0,2184.28,2090.0
PR007334,2026-08-15,MANDI007,Hisar,Sugarcane,3666.0,3929.88,3798.0,3500.0
PR005722,2026-02-09,MANDI043,Moga,Wheat,2380.84,2867.61,2624.0,2275.0
PR001409,2026-02-06,MANDI011,Ludhiana,Sugarcane,3121.0,3415.38,,3500.0
PR007077,2026-05-08,MANDI013,Ludhiana,Wheat,1998.93,2273.0,2136.04,2275.0
PR004437,2026-03-21,MANDI020,Ambala,Makki,1841.6,1971.35,1906.47,2090.0
PR006408,2026-02-15,MANDI036,Ludhiana,Cotton,6612.0,8039.26,7325.58,6620.0
PR005037,2026-04-11,MANDI013,Moga,Sugarcane,3217.46,3992.19,3604.82,3500.0
PR007960,2026-06-06,MANDI056,Karnal,Maize,2128.0,2341.46,2234.68,2090.0
PR010393,2026-04-24,MANDI033,Ambala,Cotton,6902.91,8482.89,7692.9,6620.0
PR010632,2026-07-24,,Ferozepur,Sugarcane,3188.08,3932.47,3560.28,3500.0
PR010174,2026-03-24,,Amritsar,Ganne,3126.09,3705.68,3415.88,3500.0
PR010074,2026-03-01,MANDI036,Ludhiana,Sugarcane,3541.0,4149.25,3845.15,
PR010444,2026-07-03,MANDI052,Amritsar,Sugarcane,3126.56,3658.35,3392.45,3500.0
PR009183,2026-01-23,MANDI047,Ferozepur,Maize,1799.69,2030.0,1915.04,2090.0
PR008460,2026-02-27,MANDI015,Patiala,Sugarcane,3628.15,3970.0,3799.0,3500.0
PR009584,2026-01-27,MANDI010,Sirsa,Rice,2020.3,2288.65,2154.47,
PR006056,2026-03-07,MANDI017,Ferozepur,Sugarcane,3651.51,4235.24,3943.0,
PR005151,2026-08-24,MANDI001,Ludhiana,Sugarcane,3186.36,3610.78,3398.57,3500.0
PR004624,2026-06-28,MANDI004,Ludhiana,Rice,2242.69,2714.0,2479.0,2183.0
PR003250,2026-02-15,MANDI028,Hisar,Sugarcane,3509.0,4305.82,3907.19,3500.0
PR007710,2026-06-04,,Ambala,Wheat,2050.77,,2167.0,2275.0
PR008327,2026-04-05,MANDI032,Amritsar,Chawal,1899.87,2074.65,1987.26,2183.0
PR010961,2026-06-21,MANDI026,Ferozepur,Ganne,3558.71,3925.0,3742.0,3500.0
PR009684,2026-08-20,MANDI006,Hisar,Mustard,5015.94,6229.04,5622.0,5650.0
PR001381,2026-09-01,MANDI011,Ferozepur,चावल,2072.81,2196.19,,
PR008499,2026-04-17,MANDI020,Patiala,Sarso,5050.58,5360.88,5206.0,
PR005865,2026-01-04,MANDI020,Fatehabad,Wheat,2081.89,2305.07,2193.48,2275.0
PR001105,2026-06-07,MANDI040,Ferozepur,Wheat,2275.6,2735.0,2505.12,2275.0
PR007181,2026-02-07,MANDI016,Bathinda,Wheat,2186.0,2407.45,2297.0,2275.0
PR007450,2026-06-11,MANDI019,Karnal,Wheat,2194.1,2308.0,2251.14,2275.0
PR005524,2026-05-22,MANDI015,Hisar,Rice,1919.0,2272.0,2095.31,2183.0
PR004251,2026-03-09,MANDI040,Fatehabad,Mustard,5336.46,6325.0,5830.72,5650.0
PR010229,2026-04-09,MANDI056,Ambala,Rice,2244.0,2601.06,2422.48,2183.0
PR011864,2026-08-17,MANDI036,Amritsar,Cotton,,7505.88,6911.76,6620.0
PR011927,2026-01-19,MANDI049,Ludhiana,Mustard,5540.91,6451.0,5996.0,5650.0
PR005335,2026-06-24,MANDI026,Moga,Mustard,5562.42,6811.56,6186.99,5650.0
PR006751,2026-04-25,MANDI002,Patiala,Maize,1898.64,2192.0,2045.12,
PR006152,2026-02-25,MANDI012,Ambala,Wheat,2068.37,2278.06,2173.21,2275.0
PR001218,2026-07-30,MANDI015,Amritsar,Sugarcane,3296.0,4060.51,3678.5,3500.0
PR009946,2026-04-22,MANDI046,Amritsar,Rice,,2294.95,2159.0,2183.0
PR004851,2026-06-16,MANDI011,Jalandhar,Cotton,5783.0,6904.81,6344.0,6620.0
PR011050,2026-04-28,MANDI046,Ludhiana,Makki,1965.77,2319.05,2142.41,2090.0
PR009971,2026-05-20,MANDI010,Ferozepur,Mustard,5853.35,6617.0,6235.28,5650.0
PR010957,2026-03-14,MANDI032,Bathinda,Sugarcane,3425.33,3716.28,3571.0,3500.0
PR002166,2026-08-20,MANDI031,Bathinda,Cotton,,6441.67,6060.55,6620.0
PR008396,2026-04-29,MANDI014,Jalandhar,Maize,1941.26,2402.0,2171.69,2090.0
PR002029,2026-07-02,MANDI010,Jalandhar,Mustard,5326.08,6340.0,5832.81,5650.0
PR007911,2026-07-07,,Sirsa,Wheat,2249.07,2494.0,2371.35,2275.0
PR008937,2026-01-23,,Jalandhar,Wheat,2109.67,2513.51,2312.0,2275.0
PR011454,2026-06-21,MANDI018,Ferozepur,Sugarcane,3596.64,3799.55,3698.0,
PR006718,2026-03-09,MANDI040,Ferozepur,Sugarcane,3251.29,3442.47,3347.0,3500.0
PR010260,2026-02-10,MANDI018,Ferozepur,Wheat,1977.27,2238.0,2107.82,2275.0
PR007922,2026-06-13,MANDI047,Bathinda,Cotton,6101.3,6737.01,6419.0,6620.0
PR005818,2026-04-16,MANDI054,Moga,Cotton,5805.53,6315.0,,6620.0
PR010425,2026-06-05,MANDI038,Ferozepur,Maize,1934.61,2132.65,2033.63,2090.0
PR010901,2026-05-07,MANDI029,Sirsa,Narma,5698.16,6084.0,5890.83,
PR001795,2026-02-14,MANDI008,Patiala,Maize,1839.81,2161.0,2000.21,2090.0
PR001693,2026-07-16,MANDI015,Kurukshetra,Mustard,5124.0,6010.0,5566.81,5650.0
PR003472,2026-02-08,MANDI050,Ferozepur,Mustard,4854.97,5456.0,5155.0,5650.0
PR010489,2026-04-01,MANDI041,Ambala,Mustard,5721.53,6513.73,6117.63,5650.0
PR011036,2026-03-10,MANDI008,Amritsar,Wheat,2194.57,2648.88,2422.0,2275.0
PR003574,2026-08-14,MANDI031,Ferozepur,Sarso,5879.0,7070.83,6474.67,5650.0
PR010248,2026-07-27,MANDI041,Fatehabad,Rice,2086.98,2193.52,2140.25,2183.0
PR010934,2026-06-05,MANDI050,Jalandhar,Ganne,3348.0,3753.71,3550.79,3500.0
PR002610,2026-08-10,MANDI035,Ludhiana,Wheat,1991.0,2279.27,2134.9,
PR009920,2026-04-09,MANDI005,Jalandhar,Mustard,5436.97,6158.63,5797.8,5650.0
PR010277,2026-03-15,MANDI043,Kurukshetra,Wheat,,2713.81,2488.97,2275.0
PR006475,2026-05-30,MANDI009,Sirsa,Cotton,6306.1,7498.0,6902.0,6620.0
PR001343,2026-09-07,MANDI002,Amritsar,Wheat,2388.11,2823.0,2605.8,2275.0
PR011384,2026-05-12,MANDI053,Saharanpur,Mustard,5222.99,6268.0,5746.0,5650.0
PR007041,2026-02-01,MANDI010,Karnal,Wheat,1952.8,2083.0,2017.96,
PR000645,2026-04-19,MANDI050,Moga,Rice,2272.74,2674.12,2473.0,2183.0
PR009812,2026-06-16,MANDI006,Jalandhar,Sugarcane,3521.04,3975.0,3747.98,3500.0
PR006742,2026-04-16,MANDI028,Ambala,Cotton,,7298.05,6889.38,6620.0
PR010367,2026-07-29,MANDI025,Ferozepur,Wheat,1962.11,2410.8,2186.45,2275.0
PR001718,2026-05-01,MANDI025,Patiala,Maize,2012.98,2316.55,2164.77,2090.0
PR003945,2026-08-03,,Ferozepur,Wheat,1956.48,2203.07,2080.0,2275.0
PR009710,2026-09-07,MANDI037,Amritsar,Sarso,5123.77,6319.55,5721.66,
PR008893,2026-05-30,,Ferozepur,Maize,2144.0,2575.46,2359.93,2090.0
PR004200,2026-07-05,MANDI016,Ferozepur,Sugarcane,3336.87,4146.0,3741.23,3500.0
PR008939,2026-07-28,MANDI002,Bathinda,Sugarcane,3196.24,3983.0,3589.47,3500.0
PR004099,2026-07-08,MANDI054,Ludhiana,Maize,1806.79,1956.78,1882.0,2090.0
PR000694,2026-01-18,MANDI027,Hisar,Wheat,2375.74,2786.0,2581.0,
PR006533,2026-04-13,MANDI020,Jalandhar,Cotton,5791.15,6714.46,6252.8,6620.0
PR002253,2026-02-02,MANDI025,Fatehabad,Rice,1917.84,2342.68,2130.26,2183.0
PR000550,2026-07-10,MANDI007,Amritsar,Wheat,2265.0,2402.34,2334.0,2275.0
PR005296,2026-07-29,MANDI054,Amritsar,Maize,2152.14,2597.17,2375.0,2090.0
PR009298,2026-05-30,MANDI057,Bareilly,चावल,2204.91,2407.0,2306.0,2183.0
PR005309,2026-06-01,MANDI014,Ludhiana,Rice,1956.78,2434.0,2195.17,2183.0
PR000708,2026-06-19,MANDI029,Ludhiana,Cotton,5628.12,6224.35,5926.24,6620.0
PR001771,2026-04-06,MANDI031,Hisar,Maize,1821.52,2041.64,1931.58,2090.0
PR002535,2026-04-27,MANDI006,Jalandhar,Wheat,2002.47,2137.54,2070.01,
PR003714,2026-02-02,MANDI027,Ferozepur,Cotton,6525.0,8053.04,7288.92,
PR011754,2026-01-01,MANDI014,Ferozepur,Rice,2215.53,2460.0,2337.57,2183.0
PR010350,2026-02-03,MANDI034,Kurukshetra,Rice,2210.0,2468.0,2339.09,2183.0
PR001033,2026-05-22,MANDI031,Hisar,Sugarcane,3404.63,3912.12,3658.0,3500.0
PR002601,2026-08-02,MANDI024,Moga,Cotton,6575.35,7298.72,6937.04,6620.0
PR005236,2026-03-03,,Ferozepur,Sugarcane,2999.36,3332.4,3166.0,3500.0
PR005388,2026-01-08,MANDI028,Hisar,Rice,1998.24,2263.21,2131.0,
PR004379,2026-02-21,MANDI034,Patiala,Wheat,2111.96,2425.0,2268.68,2275.0
PR001834,2026-06-11,MANDI043,Amritsar,Wheat,2341.26,2749.97,2545.62,2275.0
PR011567,2026-07-01,MANDI024,Bathinda,Sugarcane,3065.83,3671.01,3368.42,3500.0
PR000956,2026-01-03,MANDI042,Ludhiana,Cotton,6923.28,8092.0,7508.0,
PR000010,2026-06-27,MANDI005,Ferozepur,Mustard,5643.0,6801.19,6222.0,5650.0
PR004698,2026-07-25,MANDI051,Amritsar,Cotton,6497.16,8034.26,7265.71,
PR008403,2026-04-20,MANDI045,Ludhiana,Sarso,5539.88,6711.64,6125.76,
PR006069,2026-02-02,MANDI009,Hisar,Ganne,3114.17,,3381.21,3500.0
PR000382,2026-05-02,MANDI031,Moga,Cotton,6656.87,7668.5,7162.68,6620.0
PR000377,2026-07-02,MANDI043,Hisar,Maize,2051.96,2172.26,2112.0,2090.0
PR003712,2026-03-17,MANDI038,Bathinda,Wheat,2362.82,2745.16,2553.99,2275.0
PR007654,2026-07-28,MANDI040,Fatehabad,Mustard,5328.0,6119.46,5723.93,
PR003005,2026-08-08,MANDI030,Ferozepur,Rice,1972.09,2411.0,2191.43,2183.0
