sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent
SEN034,2026-04-22 13:07:07 IST,32.4,Celsius,20.9,mm,44
SEN049,2026-05-01 02:53:52 UTC,69.4,�F,0.55,inch,72
SEN005,2026-03-02 02:41:58 IST,82.8,�F,1.7,inch,81
SEN002,2026-03-26 07:56:03 UTC,35.9,�C,NA,,51
SEN033,2026-01-19 22:13:26 UTC,18,Celsius,1.72,in,53
SEN014,2026-09-09 00:34:54 IST,22.2�C,,NA,,38
SEN035,2026-02-08 13:48:47 UTC,88.3,f,18.3,mm,88
SEN029,2026-06-07 21:20:16 UTC,30.8,Celsius,27.8,MM,35
SEN012,,91.8,f,45,mm,31
SEN037,2026-05-13 09:28:49 IST,35.9,�C,15.3,MM,
SEN005,2026-03-21 16:57:38 IST,101.1,f,-0.4,mm,
SEN014,2026-08-06 01:58:14 UTC,71.4,f,27.2,mm,48
SEN029,2026-06-24 05:16:18 IST,87.6,f,11.1,mm,45
SEN007,2026-09-01 13:07:20 IST,20.1�C,,29.4,millimeters,41
SEN048,2026-02-17 13:43:38 IST,90.1,f,47.4,mm,55
SEN040,2026-07-23 11:12:17 UTC,31.9,Celsius,3,MM,60
SEN045,2026-08-19 15:00:51 UTC,24.0�C,,0.6,inch,86
SEN034,2026-03-05 18:56:01 IST,38.5,�C,16.4,MM,81
SEN009,,20.1�C,,8.3,millimeters,83
SEN004,,90.9,�F,1.92,inches,61
SEN017,,100.8,F,2.7,millimeters,59
SEN029,,34.8�C,,1.97,inches,54
SEN016,2026-02-22 20:29:37 IST,27.5,Celsius,-44.3,mm,73
SEN018,2026-07-02 21:13:49 UTC,70.7,f,23.1,millimeters,40
SEN017,2026-09-09 11:55:25,38.7,c,6.5,MM,88
SEN033,2026-01-11 08:04:53 IST,31.5,�C,16.2,mm,81
SEN027,2026-06-14 19:40:17 IST,32.6,Celsius,24.1,MM,66
SEN010,2026-05-04 03:44:11 UTC,101.1,�F,33,millimeters,43
SEN008,2026-01-30 01:40:50 IST,93.2,F,1.05,in,64
SEN002,,32.3�C,,14.1,mm,72
SEN030,2026-05-05T06:15:30,30.3�C,,-11.2,mm,
SEN041,2026-04-26 18:14:45 IST,64,�F,40.5,mm,47
SEN027,2026-02-19 20:53:43 UTC,32,�C,35.3,MM,78
SEN007,2026-02-04 14:10:54 IST,23,C,12.3,MM,74
SEN011,2026-08-08 19:38:37 IST,97,�F,1.3,millimeters,51
SEN040,2026-08-27 08:59:00 IST,23.3,c,15.8,mm,64
SEN006,2026-03-13 04:12:13 UTC,21.8,c,8.3,MM,51
SEN041,2026-09-03 20:38:59 IST,26.4,Celsius,26.9,mm,78
SEN046,2026-03-23 02:28:21 IST,34,�C,7,MM,
SEN038,2026-03-28 15:17:58 IST,38,C,30.3,mm,45
SEN024,2026-03-25 21:39:15 IST,101.5,�F,48.8,mm,54
SEN025,,23.3�C,,37.6,MM,83
SEN006,2026-03-23 09:10:54 UTC,22.2,c,0.1,mm,45
SEN005,2026-03-15T16:53:18,60.6,f,NA,,
SEN045,2026-08-01 13:25:20 IST,65.7,f,1.89,in,41
SEN020,2026-05-18 03:48:49,24.8,�C,32,millimeters,87
SEN021,,26.4,�C,28.2,MM,
SEN026,2026-04-27 16:37:25 IST,65.8,f,-4.6,mm,
SEN031,,99.9,F,0.27,in,82
SEN014,2026-05-14 00:28:50,100.4,Fahrenheit,1.48,inch,33
SEN047,2026-08-22 00:27:17 UTC,24.1,�C,37.5,mm,72
UNKNOWN,06/09/2026,29.8�C,,0.19,inches,86
SEN034,2026-03-15 22:02:14 IST,93.7,�F,17.8,millimeters,45
SEN037,2026-06-01 20:54:58 IST,25.1,Celsius,0.94,inch,42
SEN024,2026-04-04 18:35:17 UTC,74.3,F,24,MM,85
SEN026,30/01/2026,26.8,�C,4.5,mm,
SEN018,2026-03-17 13:50:10 IST,33.3,C,27.2,mm,87
SEN035,,30.1�C,,47.4,MM,
SEN043,2026-04-07 07:33:20 UTC,33.1,�C,-36,mm,32
SEN031,2026-08-28 12:41:16 IST,82.6,Fahrenheit,24.6,mm,32
SEN019,2026-03-21 11:19:57 UTC,15.3,c,39.4,MM,66
SEN040,31/07/2026 18:20,24.4,Celsius,0.58,inch,
UNKNOWN,2026-02-26 04:59:30,88.5,Fahrenheit,35.1,MM,50
SEN003,2026-04-11 10:13:49 UTC,88.3,�F,-49.5,mm,38
SEN028,,81.9,Fahrenheit,1.66,in,47
SEN024,27-Feb-2026 01:30:40,93.6,�F,36.8,MM,
SEN032,2026-03-13 07:51:17 UTC,34.4,�C,35.2,MM,77
SEN027,2026-03-23 10:15:13 UTC,30.3,Celsius,9.2,millimeters,60
SEN032,2026-06-03 01:02:24 IST,100.2,f,26.2,mm,73
UNKNOWN,2026-05-23 07:27:33 IST,87.3,F,31.8,MM,89
SEN001,2026-07-23 00:27:22 IST,21,C,0.96,inches,92
SEN004,2026-01-21 02:00:39 UTC,20.7�C,,19.2,MM,63
SEN014,2026-07-16 20:07:37 UTC,34.4,C,1.65,in,89
SEN008,2026-01-04 00:49:51 UTC,24.3,�C,1.05,inches,86
SEN022,2026-04-16 11:58:37 IST,21.3�C,,17,MM,57
SEN024,,79.9,f,3.2,mm,
SEN035,2026-02-20 21:44:37 IST,64.6,�F,42.5,mm,42
SEN033,2026-06-29 18:40:21 IST,17.3�C,,NA,,64
UNKNOWN,2026-08-22 07:52:57 IST,32.7,c,13.5,millimeters,51
SEN030,2026-08-29 13:53:46 UTC,60.1,Fahrenheit,47.1,mm,88
SEN031,2026-03-01 01:08:05 IST,22.2�C,,-19.7,mm,51
SEN004,2026-04-25 19:30:48 IST,34.1�C,,1.7,in,64
SEN050,23/05/2026 12:22,98.1,F,0.65,in,69
SEN042,2026-09-01 17:45:26 UTC,98.8,F,9.7,mm,60
SEN034,2026-03-02 10:09:34 UTC,25,C,42.1,mm,83
SEN013,2026-02-23 14:58:32 UTC,29,�C,17.2,millimeters,95
SEN048,2026-04-02 21:36:51 IST,75.6,f,9.1,millimeters,77
SEN050,2026-04-13 03:28:36 UTC,92.1,�F,19.3,millimeters,82
SEN002,28/02/2026,20.3,�C,1.7,inch,57
SEN002,2026-03-05 16:10:05 IST,23.6,C,6,mm,66
SEN005,,83.7,F,0.52,inches,69
SEN007,2026-03-01 18:45:45 IST,73,Fahrenheit,1.14,inch,92
SEN037,2026-08-27 01:07:21 IST,66.6,�F,-36.1,mm,57
SEN015,2026-07-03 22:42:59 IST,36.2,�C,35.7,mm,59
SEN024,2026-01-22 12:08:42 IST,27.5,Celsius,17.8,MM,88
SEN024,2026-08-16 21:35:51 UTC,24.9,Celsius,0.83,inch,90
SEN034,2026-04-08 22:42:05 IST,91.2,Fahrenheit,37,millimeters,80
SEN026,2026-01-25 09:09:17 UTC,90.3,Fahrenheit,24.3,MM,47
SEN050,2026-07-30 00:21:20 UTC,22.8,Celsius,33.7,millimeters,75
SEN034,2026-04-29 20:13:36 UTC,27.8,�C,32.1,mm,81
SEN050,12/04/2026 09:01,38.1,Celsius,45.5,millimeters,80
SEN042,03-03-2026 09:58 AM,59.7,f,1.3,in,40
SEN048,2026-09-02T17:18:44,77.9,f,36.8,millimeters,57
SEN019,2026-02-27 09:06:01 UTC,62.8,Fahrenheit,1.91,inch,52
SEN008,,35.6,c,-43.7,mm,
SEN030,2026-02-04 00:50:23 UTC,27.4,�C,49,MM,59
SEN025,2026-04-21 09:22:57 UTC,21.5�C,,0.69,inch,
SEN006,2026-02-23 11:43:45 IST,84.9,Fahrenheit,13.3,mm,70
SEN004,2026-01-16 11:35:17 UTC,90.3,�F,6.2,millimeters,
SEN014,2026-03-23 16:05:20 IST,83.1,F,26.7,mm,51
SEN026,2026-03-21 21:50:04 UTC,38.5,Celsius,1.23,inches,51
SEN025,2026-04-22 16:50:56 UTC,21.9,�C,34.5,millimeters,92
SEN005,2026-07-06 06:37:19 UTC,39.5,c,0.13,inch,42
SEN018,2026-04-14 01:42:29 UTC,38.8,Celsius,26.6,mm,31
SEN050,2026-07-03 12:27:13 IST,61.9,F,38.1,millimeters,81
SEN010,2026-06-09 15:28:30 UTC,88.2,Fahrenheit,0.35,inch,89
SEN023,2026-05-14 06:30:58 UTC,31.4,�C,-37.3,mm,76
SEN005,,64.4,F,1.86,in,65
SEN042,,39.5,C,0.25,in,
SEN022,2026-01-14 04:02:53 IST,60.3,�F,40.7,mm,65
SEN005,,35.3,Celsius,1.79,inches,61
SEN045,2026-04-20 18:08:45 UTC,34.5,C,-11.8,mm,32
SEN011,2026-05-14 21:44:32 UTC,36.2�C,,2.7,mm,33
SEN040,2026-01-14 09:01:36 IST,77.2,F,33.7,mm,54
SEN006,03/02/2026,85.6,Fahrenheit,0.59,in,55
SEN012,2026-06-10 07:54:03 IST,38,�C,1.89,in,81
SEN011,2026-07-04 12:56:08 IST,32.9�C,,47.9,mm,38
SEN013,03/07/2026,19.5,Celsius,-41,mm,
SEN028,2026-05-18 07:57:28,99.3,Fahrenheit,36.7,millimeters,82
SEN006,2026-08-15 06:45:09 UTC,21.7,c,49.2,millimeters,34
SEN023,,15.7,c,1.1,mm,77
SEN021,2026-09-08 16:21:50 UTC,22.9,C,0.67,in,79
SEN036,2026-08-06 16:53:37 IST,17.2,c,NA,,57
SEN022,2026-02-15 20:33:06 IST,27.8,c,29.7,mm,91
SEN042,,27.5,Celsius,16.3,mm,91
SEN032,2026-04-13 16:51:49 UTC,79.5,F,21.2,MM,75
UNKNOWN,2026-08-10 00:56:57 IST,29.4,�C,45.6,MM,54
SEN037,2026-07-05 16:08:09 IST,88.3,�F,0.35,in,75
SEN017,2026-08-18 22:58:31 IST,81.1,F,0.96,in,45
SEN036,2026-07-25 14:39:57 IST,22,C,1.5,MM,34
SEN011,,70.2,Fahrenheit,1.38,inch,41
SEN015,2026-04-28 21:47:56 UTC,32.3,Celsius,38.1,millimeters,65
SEN006,2026-09-02 12:13:54 IST,80.8,Fahrenheit,33.3,MM,88
SEN014,,31.8,Celsius,NA,,
SEN032,04/07/2026 20:38,70.9,F,-12.2,mm,93
SEN019,2026-02-24 20:54:08 IST,69.3,F,0.13,in,79
SEN035,08-03-2026 04:49 AM,36.3,�C,44.4,MM,43
SEN006,2026-05-29 12:37:13 UTC,30.5,�C,23.3,MM,
SEN017,2026-07-28 02:07:53 IST,103.3,Fahrenheit,21.4,MM,40
SEN012,13/08/2026,82.9,f,23.5,MM,61
SEN037,2026-06-29 05:40:17 IST,90.1,F,-32.1,mm,75
SEN013,2026-02-25 11:39:35 UTC,38.4�C,,41.4,MM,88
SEN006,2026-02-24 04:35:39 IST,27.1,Celsius,11.2,millimeters,65
SEN004,2026-03-29 07:11:00 IST,21.6,�C,7.2,MM,58
SEN034,2026-07-08 07:09:14 UTC,20.0�C,,0.35,in,33
SEN008,2026-01-24T22:33:53,28.1,�C,9.8,MM,50
SEN038,2026-02-15 17:53:14 UTC,17.4�C,,18.2,millimeters,31
SEN031,2026-05-03 12:02:16 UTC,87.8,Fahrenheit,1.81,in,
SEN045,2026-02-02 23:04:14 UTC,96.3,�F,0.89,inch,46
SEN024,24-Aug-2026 05:57:42,96.3,�F,-46.7,mm,60
SEN007,2026-07-01 21:30:47 IST,32.8,Celsius,1.58,inch,87
SEN029,2026-06-18 20:16:14 UTC,31,C,1.77,inch,83
SEN028,,25.4,c,0.72,inch,66
SEN005,2026-03-27 19:44:19 UTC,20.6,Celsius,0.99,in,56
SEN032,2026-02-15 13:41:55 UTC,32.7,Celsius,0.8,in,60
SEN009,18/08/2026 13:57,37.7,Celsius,13.3,millimeters,66
SEN045,08/08/2026,100.4,Fahrenheit,21.6,mm,81
SEN033,2026-07-24 04:19:47 UTC,91.6,�F,5.6,mm,93
SEN027,2026-03-28 08:14:39 IST,88.5,f,12.7,mm,73
SEN010,2026-08-27 07:33:23 IST,79.7,f,20.2,MM,91
SEN006,2026-02-12 13:43:46 UTC,38,Celsius,27.4,mm,
SEN020,2026-09-01 06:45:21 IST,33.7,Celsius,-15.7,mm,64
UNKNOWN,28/08/2026 09:19,71.1,F,41.2,MM,68
SEN009,2026-07-21 08:39:52 IST,20.3,c,-26.6,mm,
SEN038,2026-01-04 01:38:37 IST,20.3,Celsius,0.61,inches,39
SEN040,2026-07-31 21:54:31 IST,95.9,Fahrenheit,44.6,MM,35
SEN042,12/02/2026,31.8,C,1.94,inch,35
SEN002,2026-04-27 20:48:03 IST,32.7�C,,NA,,46
SEN041,2026-09-09 18:16:35,24.8,c,49.6,millimeters,92
SEN049,2026-08-20 04:18:29 IST,30.6,�C,7.7,millimeters,39
SEN013,2026-05-13 07:02:34 IST,39.9,Celsius,14.1,MM,49
SEN017,2026-05-14 12:20:47 IST,30,C,-0.1,mm,50
SEN018,2026-08-23 15:14:44 UTC,73.2,f,41.6,mm,80
SEN032,2026-01-19T21:40:47,27.7,Celsius,4.8,millimeters,30
SEN005,2026-03-31 14:26:53 IST,37.3,Celsius,19.2,MM,37
SEN009,2026-01-06 12:59:25 UTC,20.8,�C,40.9,MM,84
SEN030,2026-01-27 05:49:25,24.5,C,0.9,mm,80
SEN021,2026-01-24 04:38:55 IST,15.8,Celsius,0.64,inch,89
SEN012,2026-05-24 21:06:07 UTC,22.0�C,,1.19,in,31
UNKNOWN,2026-02-25 05:19:33 IST,69.8,Fahrenheit,9.3,millimeters,77
SEN005,2026-01-23 14:23:51 UTC,92.5,F,47.8,mm,68
SEN022,2026-08-23 02:08:29 UTC,60.1,f,18.5,MM,68
SEN029,,30.0�C,,14.7,MM,32
SEN004,2026-08-01 18:59:41 UTC,38.2,c,NA,,59
SEN032,2026-03-10 17:06:40,66,Fahrenheit,NA,,
SEN046,2026-04-05 07:43:38 UTC,70.3,�F,7.9,millimeters,85
SEN045,2026-03-06 06:51:04 IST,35.5,�C,0.5,MM,31
SEN007,2026-04-09 06:34:31 UTC,19.9,C,1.19,inches,81
SEN028,2026-02-21 22:33:00 IST,30.6�C,,33,millimeters,69
UNKNOWN,2026-08-17 16:04:14 UTC,38.1,C,7.9,mm,44
SEN044,2026-09-04 21:19:52 UTC,27.5,c,25.5,mm,50
SEN030,2026-07-03 11:26:11 UTC,78.3,�F,1.86,inches,36
SEN033,08-16-2026 02:17 AM,36.6,c,3.3,MM,66
SEN045,2026-02-23 05:56:50 IST,19.8,C,28.7,MM,93
SEN022,18-Jan-2026 17:29:13,16.6,C,26.3,mm,89
SEN023,2026-01-22 23:59:22 UTC,75.4,Fahrenheit,49.9,mm,72
SEN050,2026-04-08 23:48:40 UTC,88.3,�F,1.06,inch,82
SEN036,2026-01-12 09:41:32 UTC,27.5,c,12.1,MM,33
SEN042,2026-05-02 05:20:19 IST,19.2�C,,7.5,MM,77
SEN025,2026-06-07 03:10:34 UTC,32.6,C,7.6,millimeters,83
SEN010,2026-04-18 10:31:42 IST,39.1,c,17.8,millimeters,59
SEN015,,35.6,c,1.83,inch,88
SEN026,2026-02-17 17:01:10 IST,16.5�C,,0.67,inches,
SEN016,2026-07-13 00:28:56 IST,73,�F,15.3,millimeters,77
SEN049,2026-08-15 22:06:01 IST,71.8,�F,45.2,millimeters,90
SEN021,2026-06-18 15:31:16 IST,63.7,f,32.2,MM,81
UNKNOWN,2026-08-21 05:18:16 IST,30.5�C,,19.8,MM,53
SEN014,2026-07-03 16:40:00 UTC,69.8,Fahrenheit,0.4,MM,37
SEN026,12/03/2026 05:00,30.9,C,34.9,mm,59
SEN027,,93.2,Fahrenheit,34.7,MM,63
SEN010,2026-05-09 23:20:09 IST,37.6,C,1.87,inches,39
SEN016,2026-01-15 23:31:45 UTC,32.8,Celsius,7.9,mm,
SEN019,2026-08-21 12:20:53 IST,20.7�C,,NA,,65
SEN028,2026-02-19T08:21:10,30.9,�C,0.95,in,67
SEN023,,97.5,Fahrenheit,34.8,mm,63
SEN041,2026-06-07 15:42:44 UTC,75.2,F,0.34,inches,50
SEN007,2026-07-22 15:35:22 IST,16.5,C,40.6,MM,78
UNKNOWN,2026-03-13 21:54:02 IST,33.9,�C,49.9,mm,67
SEN039,2026-07-03 11:40:02 IST,26.8�C,,0.58,in,86
SEN017,2026-01-04 04:00:10,18.2,c,-11.6,mm,65
SEN033,2026-06-10 15:05:05 UTC,32.7,c,29.5,millimeters,54
SEN020,2026-06-26 12:33:49 IST,28.5�C,,13.1,millimeters,85
SEN014,,63.3,�F,1.05,inches,49
SEN025,2026-07-22 18:06:12 UTC,28.9,Celsius,33.3,MM,51
SEN015,2026-04-04 00:43:05 UTC,24.3�C,,15.7,mm,82
SEN032,,39.1,c,2.1,millimeters,84
SEN031,2026-03-20 12:29:39 IST,73.6,Fahrenheit,0.78,in,
SEN017,03-09-2026 02:09 AM,27.9,C,23.1,MM,34
SEN028,06-Apr-2026 14:06:38,33.1,Celsius,-12.3,mm,55
UNKNOWN,2026-07-14 17:15:38 UTC,67.3,f,14,millimeters,62
SEN001,2026-06-22 00:26:31 UTC,23.3,C,22.6,millimeters,40
SEN022,,73.9,Fahrenheit,0.71,inches,59
SEN026,2026-02-10 03:37:08 IST,19.3,Celsius,0.64,inch,67
SEN042,2026-04-15 02:41:58 IST,74.5,f,8.1,MM,71
SEN007,,33.8,�C,27.9,millimeters,67
SEN015,2026-08-19 16:03:46 IST,76.6,Fahrenheit,28.7,mm,67
SEN016,2026-05-09 04:06:04 IST,70.2,Fahrenheit,20,mm,
SEN039,2026-05-22 03:31:21 IST,74.8,�F,0.69,in,50
SEN035,2026-04-01 12:35:53 UTC,80.1,F,18.5,millimeters,42
SEN003,2026-03-13 16:21:39 IST,33.7�C,,42.3,MM,53
SEN033,,33.8,c,1.94,inch,30
SEN048,2026-03-15 08:23:08 UTC,32.1,C,25.6,MM,85
SEN028,2026-03-17 05:35:39,29.4,�C,20.5,mm,52
SEN033,2026-05-25 20:20:50 UTC,90.5,�F,39,millimeters,70
SEN003,2026-01-16 13:16:40 IST,63.9,Fahrenheit,21.8,MM,70
SEN028,2026-01-26 01:37:57 IST,78.1,Fahrenheit,18.3,MM,
SEN029,2026-08-19 20:28:29 IST,16,c,9.3,MM,73
SEN022,2026-04-07 22:14:47 IST,28.7,�C,38.1,mm,65
SEN011,2026-07-30 10:13:08,89.8,�F,41.2,MM,
SEN008,2026-04-22 22:13:21 IST,77,�F,15.5,mm,61
UNKNOWN,,31.2,Celsius,1.68,inch,87
SEN011,,29.8,Celsius,-12.5,mm,43
SEN006,,60.6,�F,-1.4,mm,51
SEN005,2026-01-08 16:11:16 UTC,38.8�C,,2,MM,64
SEN015,,35.7�C,,33.8,millimeters,46
SEN050,2026-03-22 22:23:19 IST,15.8�C,,NA,,63
SEN037,2026-01-04 13:46:18 IST,31.5,c,0.22,inches,
SEN046,02-20-2026 06:23 PM,17.4,C,-48.7,mm,
SEN010,,15.2,c,24,millimeters,66
SEN004,2026-01-17 07:17:32 IST,23.2�C,,12.8,MM,78
UNKNOWN,2026-03-10 05:50:39 IST,61.5,�F,42.7,MM,31
SEN014,2026-08-27 22:31:22 IST,79.3,Fahrenheit,1.85,inch,55
UNKNOWN,2026-08-09 12:28:39 UTC,72.7,f,1.93,in,95
SEN017,2026-04-19 00:40:29 IST,74.5,f,1.7,in,95
SEN017,2026-06-28 18:32:56 UTC,36.7,c,47.9,MM,
SEN028,2026-02-18T01:34:44,24.7,c,1.78,inch,69
SEN041,2026-07-17 14:14:22 IST,31.8,�C,-15.9,mm,74
SEN009,2026-01-04 10:11:49 IST,29.3,Celsius,1.1,millimeters,36
SEN041,2026-08-08 17:42:53 IST,91.9,F,8.3,millimeters,58
SEN022,02/07/2026 10:13,70.3,Fahrenheit,43.7,MM,92
SEN006,2026-06-19 01:23:41 UTC,68.2,�F,15.4,MM,
SEN042,2026-04-24 18:58:40 IST,26.2,�C,-48.9,mm,78
SEN017,2026-06-30 02:41:18 IST,28.8,Celsius,27.2,mm,37
SEN027,03-26-2026 08:07 PM,22.5,�C,21.1,MM,77
SEN031,2026-02-04 02:42:28 UTC,97.2,F,26.6,mm,79
SEN005,,59.5,�F,1.04,inches,
SEN009,2026-07-09 17:22:03 UTC,33.8,C,24.4,mm,89
SEN018,2026-05-05 00:59:42 UTC,95.4,f,19.6,millimeters,69
SEN010,2026-06-02 09:39:08 IST,35.6,Celsius,43.6,MM,
SEN007,2026-03-21 11:49:16 UTC,22.1�C,,1.86,inch,36
SEN008,2026-01-24 15:17:07 IST,74.3,�F,22,millimeters,44
SEN041,,77.2,�F,48.6,mm,95
SEN016,2026-02-03 12:43:14 IST,27.4,Celsius,9.7,mm,63
UNKNOWN,2026-06-25 16:31:23 IST,20.9,Celsius,0.26,in,30
SEN041,2026-05-02 05:45:41 UTC,77.7,F,0.93,in,82
SEN018,2026-06-08 22:46:06 IST,20.3,C,0.24,inches,60
SEN044,,21.2�C,,0.03,inches,85
SEN021,2026-08-11 06:17:13 UTC,28.9,C,4.7,mm,
SEN011,2026-04-26 04:53:40 UTC,96.4,f,0.89,in,39
SEN003,2026-08-15 10:33:56 UTC,33.4,�C,1.12,in,
SEN021,2026-07-13 21:55:37 IST,33.6�C,,0.56,in,60
SEN031,2026-06-26 07:44:12 UTC,93.4,�F,33.6,mm,92
SEN014,2026-05-02 22:50:14 UTC,75.4,Fahrenheit,1.2,inches,66
SEN032,2026-06-23 20:33:09,86.9,f,15.9,MM,68
SEN032,2026-05-10 00:16:42 UTC,74.1,F,14.4,MM,54
SEN013,2026-08-25 15:36:01 UTC,91.4,�F,29.5,millimeters,32
SEN011,,62.6,�F,1.15,inches,
SEN002,2026-06-04 18:35:37 UTC,19.4�C,,22.9,millimeters,68
SEN009,,17.8,Celsius,47.4,millimeters,87
SEN013,14-Feb-2026 01:44:16,15.2,c,47.7,MM,37
SEN013,2026-03-07 01:22:24 UTC,102.9,Fahrenheit,-18.2,mm,41
SEN023,2026-02-01 14:00:38 IST,95.5,F,46.3,MM,
SEN029,2026-07-15 12:33:23 UTC,88.3,f,42.4,mm,32
UNKNOWN,2026-07-04 17:01:15 IST,76.8,Fahrenheit,-37.9,mm,81
SEN016,,19.1,c,45.3,MM,72
SEN005,2026-06-29 01:06:33 IST,26.2,C,0.83,inch,42
UNKNOWN,2026-01-16 08:14:02 UTC,17.5,�C,6.2,millimeters,92
SEN039,2026-08-06 22:29:32 UTC,17.6�C,,1,millimeters,85
SEN006,2026-05-18 20:46:53 IST,30.4,C,32.7,millimeters,48
SEN005,2026-03-09 08:43:46,33.7�C,,32.5,millimeters,50
SEN020,2026-05-15 04:43:10 IST,80.2,F,-6.5,mm,42
SEN007,2026-08-14 11:18:22 IST,103.1,Fahrenheit,47.6,MM,67
SEN013,2026-03-26 23:26:20 UTC,28.9,C,15.2,mm,57
SEN017,2026-08-02 20:03:28 UTC,93.7,�F,-43,mm,59
SEN043,2026-05-27 21:29:27 UTC,102.6,Fahrenheit,38.9,mm,45
SEN005,03-Aug-2026 05:37:32,37.9�C,,34.8,MM,76
UNKNOWN,2026-05-15 21:48:47 IST,31.3�C,,10.7,MM,36
SEN024,2026-02-20 23:51:45 UTC,32.1,�C,-39.1,mm,88
SEN048,2026-07-09 20:28:32 UTC,92.8,�F,14.5,mm,73
SEN013,2026-02-15 07:58:06 UTC,72.5,f,-1.9,mm,39
SEN045,2026-07-24 17:33:48 UTC,30.9,C,1.7,millimeters,68
SEN009,,85.6,f,1.33,in,
SEN015,2026-05-13 06:27:31 IST,16.2,c,26.9,mm,33
SEN032,2026-03-28 01:28:56 IST,35.2,C,21.2,millimeters,89
SEN027,2026-05-22 14:36:45 IST,20.7,�C,14.5,millimeters,64
SEN039,2026-03-30 05:02:30 UTC,81.1,�F,23.3,millimeters,66
SEN034,2026-07-26 08:18:08 IST,15.9�C,,1.1,mm,64
SEN017,,25.8,C,32.3,MM,70
SEN026,2026-05-14 04:41:08 IST,95.7,f,1.6,inches,
SEN041,2026-07-14 19:04:26,38.5,c,1.59,inch,74
SEN002,2026-03-13 06:51:44 UTC,17.8,�C,14.4,MM,64
SEN008,2026-06-20 00:33:25 IST,59.9,�F,12.5,MM,
SEN001,2026-01-23 15:52:12 IST,32.4,C,0.98,in,50
SEN034,2026-07-22 10:11:57 IST,23.8�C,,-4.5,mm,51
SEN027,09-03-2026 09:01 AM,69.3,F,33.6,MM,
SEN038,2026-01-16 07:21:35 IST,88.2,f,26.6,MM,
SEN024,2026-03-03 11:04:29 UTC,39.8,C,45.4,millimeters,31
SEN044,2026-06-11 02:53:13 IST,23.4�C,,4.5,mm,43
SEN048,,32.4�C,,28.3,MM,64
SEN019,2026-07-21 23:59:33,64.6,f,-28.4,mm,78
SEN040,2026-02-07 17:57:46 IST,27.8,c,28,mm,38
SEN032,2026-06-08 22:04:57 IST,25.6,�C,NA,,49
SEN034,2026-02-01 05:38:21,71.4,f,19,MM,34
SEN028,2026-06-29 15:15:49 IST,34.8,C,-9.3,mm,74
SEN047,2026-03-07 22:13:58 IST,37.4�C,,6.1,MM,
UNKNOWN,2026-01-19 23:30:26 UTC,19.9�C,,5.3,millimeters,71
SEN004,2026-04-06 09:17:13 IST,26.3�C,,26.6,mm,93
SEN044,14-Aug-2026 08:20:36,38,C,0.9,inch,85
SEN019,2026-03-04 19:19:24 IST,27.6,c,12.6,mm,44
SEN012,2026-01-14 07:01:07,75.4,�F,-27.2,mm,
SEN022,2026-07-16 15:15:12 IST,22.7,�C,0.14,in,92
SEN045,,27.6,c,47.8,mm,75
SEN014,2026-07-08 18:53:33 IST,39.9,�C,0.76,inches,42
SEN045,27/06/2026 17:46,33.2,C,-48.3,mm,82
SEN014,,16,Celsius,16.7,MM,56
SEN044,,63.5,Fahrenheit,0.09,inch,93
SEN046,2026-07-07 08:48:13 IST,61.5,Fahrenheit,1.2,mm,72
UNKNOWN,2026-02-06 23:37:21 UTC,34.8,c,2.3,MM,46
SEN029,2026-07-22 09:15:28 UTC,27.9,Celsius,14.2,mm,33
SEN001,2026-06-01 10:36:32,84.7,F,48.7,mm,80
SEN024,2026-07-05 18:13:22 IST,16.8,C,27,MM,75
SEN003,2026-06-02 01:55:09 IST,99.9,f,43,MM,44
UNKNOWN,2026-08-07 21:45:14 IST,63.3,f,26.7,mm,44
SEN029,,19.2,�C,40.1,MM,88
SEN040,22-Mar-2026 23:39:27,77.7,F,-41.9,mm,66
SEN017,2026-04-21 02:07:25 IST,61.9,�F,0.62,inch,30
SEN029,2026-08-18 17:45:42 UTC,17.2�C,,-8.3,mm,58
SEN047,,59.9,Fahrenheit,1.47,inches,34
SEN017,2026-04-09 10:36:13 IST,95.9,f,7.9,MM,70
SEN015,2026-05-18 11:57:38 IST,73.6,Fahrenheit,26.8,MM,55
SEN005,2026-08-17 09:47:04 UTC,27.7,c,39.6,mm,74
SEN023,2026-05-18 16:10:07 UTC,78.4,F,49.4,mm,73
UNKNOWN,03-12-2026 01:57 PM,76.6,Fahrenheit,8.4,mm,64
SEN038,2026-06-08 02:41:01 IST,80.2,f,25.1,millimeters,34
SEN036,2026-01-04 05:26:16 UTC,20.7,C,-26.8,mm,80
SEN047,2026-04-27 01:08:23 UTC,15.3�C,,NA,,40
SEN045,2026-03-02 22:09:49 UTC,92.5,�F,45.9,MM,37
UNKNOWN,2026-06-25 02:24:45 IST,22.7,c,13.2,MM,81
SEN029,2026-01-10 17:47:20 UTC,85.3,Fahrenheit,26,MM,
SEN012,2026-01-14 13:05:42 UTC,79.7,F,7.2,MM,53
UNKNOWN,2026-01-04 18:37:49,32.4�C,,1.55,inches,50
SEN021,2026-08-08 17:17:12 IST,15.6�C,,22.6,MM,87
UNKNOWN,,93.4,f,-9.1,mm,36
SEN018,2026-03-25 05:13:54 UTC,33,�C,47.7,MM,92
SEN010,30/05/2026,99,F,35.6,MM,
