Trip_ID	Mandi_ID	Destination_Warehouse	Departure_Time	Arrival_Time	Is_Arrival_Time_Imputed	Transit_Hours	Is_Transit_Hours_Negative_Flag	Is_Transit_Hours_Imputed	Distance	Distance_Unit	Vehicle_No	Driver_ID	Is_Driver_ID_Imputed
TRP000162	MANDI008	WH-Central	30-08-2026 07:03	30-08-2026 13:39	FALSE	6.6	FALSE	FALSE	281.2	km	PB-27-CD-3534	DRV728	FALSE
TRP000163	MANDI038	WH-East	06-03-2026 00:00	06-03-2026 16:20	FALSE	15.3	FALSE	FALSE	903.8	km	UP-39-BC-5245	UNASSIGNED	TRUE
TRP000164	MANDI048	Export-Terminal	29-08-2026 09:07	29-08-2026 15:43	FALSE	6.6	FALSE	FALSE	281.6	km	PB-96-AB-9004	DRV399	FALSE
TRP000165	MANDI034	WH-West	31-07-2026 15:36	31-07-2026 22:30	FALSE	6.9	FALSE	FALSE	403.6	km	DL-52-CD-7128	DRV692	FALSE
TRP000166	MANDI021	WH-South	13-08-2026 06:39	13-08-2026 22:33	FALSE	15.9	FALSE	FALSE	816.6	km	PB-13-DF-8303	DRV534	FALSE
TRP000167	MANDI042	WH-North	13-02-2026 19:11	14-02-2026 07:11	FALSE	12	FALSE	FALSE	535.5	km	PB-93-BC-9831	UNASSIGNED	TRUE
TRP000168	MANDI044	Export-Terminal	30-04-2026 08:52	30-04-2026 14:16	FALSE	5.4	FALSE	FALSE	311.6	km	HR-20-DF-7318	DRV956	FALSE
TRP000169	MANDI001	WH-Central	15-02-2026 20:24	16-02-2026 09:48	FALSE	13.4	FALSE	FALSE	724.9 KM		UP-16-DF-6756	DRV605	FALSE
TRP000170	MANDI029	WH-Central	01-01-2026 03:12	02-01-2026 02:54	FALSE	23.7	FALSE	FALSE	1024.7 KM		RJ-39-DF-2331	DRV593	FALSE
TRP000171	MANDI039	WH-South	02-05-2026 13:12	02-05-2026 18:18	FALSE	5.1	FALSE	FALSE	260.3	km	DL-89-CD-4843	DRV239	FALSE
TRP000172	MANDI042	WH-East	29-04-2026 20:07	30-04-2026 13:07	FALSE	17	FALSE	FALSE	748.6	km	PB-63-DF-3707	DRV534	FALSE
TRP000173	MANDI056	WH-South	23-03-2026 16:25	24-03-2026 00:00	FALSE	22	FALSE	FALSE	1111.3	km	UP-22-BC-3393	DRV665	FALSE
TRP000174	MANDI028	WH-East	27-07-2026 08:11	27-07-2026 14:17	FALSE	6.1	FALSE	FALSE	253.4	km	DL-39-CD-6664	DRV365	FALSE
TRP000175	MANDI031	WH-North	12-02-2026 16:37	12-02-2026 22:49	TRUE	6.2	FALSE	FALSE	296.5	km	HR-15-BC-2514	DRV120	FALSE
TRP000176	MANDI004	WH-South	08-09-2026 22:29	09-09-2026 12:59	FALSE	14.5	TRUE	FALSE	740.0 KM		HR-59-CD-2242	DRV216	FALSE
TRP000177	MANDI038	WH-South	23-08-2026 08:43	23-08-2026 21:43	FALSE	12.99	FALSE	TRUE	651.2	km	UP-66-DF-8569	DRV760	FALSE
TRP000178	MANDI045	WH-East	21-04-2026 20:52	22-04-2026 08:16	FALSE	11.4	FALSE	FALSE	544.7 KM		HR-19-BC-6569	DRV475	FALSE
TRP000179	MANDI040	WH-South	10-04-2026 22:25	11-04-2026 13:07	FALSE	14.7	FALSE	TRUE	689.8	km	PB-85-AB-3103	DRV836	FALSE
TRP000180	MANDI054	WH-North	26-08-2026 00:00	27-08-2026 05:25	FALSE	10.9	FALSE	FALSE	568.1	km		DRV167	FALSE
TRP000181	MANDI044	WH-North	21-01-2026 03:54	21-01-2026 12:00	FALSE	8.1	FALSE	FALSE	340.7 KM		UP-54-AB-8674	DRV858	FALSE
TRP000182	MANDI037	WH-South	04-08-2026 13:18	04-08-2026 18:06	FALSE	4.8	FALSE	FALSE	271.2	km	RJ-37-BC-2117	DRV195	FALSE
TRP000183	MANDI022	WH-Central	24-06-2026 00:00	24-06-2026 08:47	FALSE	5.9	FALSE	FALSE	338.8	km	RJ-30-BC-9721	DRV942	FALSE
TRP000184	MANDI001	WH-Central	26-02-2026 20:37	27-02-2026 07:43	FALSE	11.1	FALSE	FALSE	592.3	km		DRV747	FALSE
TRP000185	MANDI011	WH-North	08-01-2026 09:20	09-01-2026 06:32	FALSE	21.2	TRUE	FALSE	1185.5	km	PB-14-BC-8291	UNASSIGNED	TRUE
TRP000186	MANDI029	WH-East	23-04-2026 10:02	24-04-2026 08:14	FALSE	22.2	FALSE	FALSE	897.9	km	UP-39-BC-9949	DRV432	FALSE
TRP000187	MANDI021	WH-East	26-02-2026 09:40	26-02-2026 14:28	FALSE	4.8	FALSE	FALSE	282.9	km	UP-21-DF-8785	DRV616	FALSE
TRP000188	MANDI035	WH-West	31-07-2026 00:00	31-07-2026 18:40	FALSE	18.5	TRUE	FALSE	857.1	km	UP-82-AB-4311	UNASSIGNED	TRUE
TRP000189	MANDI036	WH-South	29-03-2026 03:15	29-03-2026 21:39	TRUE	18.4	FALSE	FALSE	988.7	km	UP-31-BC-8897	DRV317	FALSE
TRP000190	MANDI034	WH-Central	28-01-2026 00:00	29-01-2026 00:00	FALSE	21.8	FALSE	FALSE	1060	km	HR-33-AB-4579	DRV260	FALSE
TRP000191	MANDI001	WH-Central	19-02-2026 20:01	20-02-2026 12:31	FALSE	16.5	FALSE	FALSE	853.6	km	PB-85-DF-5201	DRV793	FALSE
TRP000192	MANDI056	WH-West	05-05-2026 20:54	06-05-2026 00:00	FALSE	20.4	FALSE	FALSE	918.5	km		DRV730	FALSE
TRP000193	MANDI046	Export-Terminal	17-05-2026 10:34	17-05-2026 22:40	TRUE	12.1	FALSE	FALSE	383.385907	miles	RJ-29-CD-5067	DRV396	FALSE
TRP000194	MANDI039	WH-North	12-07-2026 12:07	13-07-2026 00:00	FALSE	23.9	FALSE	FALSE	985.6 KM		UP-11-CD-1852	DRV749	FALSE
TRP000195	MANDI007	WH-South	31-05-2026 02:32	31-05-2026 05:02	FALSE	2.5	FALSE	FALSE	149.6	km	PB-22-AB-8871	UNASSIGNED	TRUE
TRP000196	MANDI041	WH-East	07-04-2026 13:49	08-04-2026 02:19	FALSE	12.5	FALSE	FALSE	594.1	km	DL-43-AB-7667	DRV174	FALSE
TRP000197	MANDI035	WH-Central	23-07-2026 17:04	23-07-2026 19:40	FALSE	2.6	TRUE	FALSE	111.8	km		DRV633	FALSE
TRP000198	MANDI003	WH-West	05-03-2026 11:05	06-03-2026 00:00	FALSE	17.2	FALSE	FALSE	913.3	km	UP-56-BC-3284	DRV199	FALSE
TRP000199	MANDI031	WH-East	02-02-2026 18:24	03-02-2026 08:00	FALSE	13.6	FALSE	FALSE	668.2	km	RJ-59-BC-7321	DRV615	FALSE
TRP000200	MANDI012	Export-Terminal	13-03-2026 08:25	14-03-2026 02:49	FALSE	18.4	FALSE	FALSE	737.3 KM		PB-50-CD-5838	DRV867	FALSE
TRP000201	MANDI041	WH-East	03-08-2026 21:31	04-08-2026 18:31	FALSE	21	FALSE	FALSE	903.7	km	RJ-56-DF-5667	DRV582	FALSE
TRP000202	MANDI021	WH-North	03-04-2026 21:25	04-04-2026 04:13	FALSE	6.8	FALSE	FALSE	236.3073913	miles	HR-34-BC-9476	DRV641	FALSE
TRP000203	MANDI039	WH-West	20-03-2026 21:56	21-03-2026 01:32	FALSE	3.6	FALSE	FALSE	155.9	km	RJ-63-CD-8125	DRV346	FALSE
TRP000204	MANDI031	WH-West	05-08-2026 02:08	05-08-2026 17:26	TRUE	15.3	FALSE	FALSE	841.3	km	RJ-65-BC-3872	DRV307	FALSE
TRP000205	MANDI022	Export-Terminal	14-06-2026 09:51	14-06-2026 17:21	FALSE	7.5	FALSE	FALSE	434.6	km	HR-72-CD-3765	DRV734	FALSE
TRP000206	MANDI034	WH-East	28-07-2026 18:08	29-07-2026 04:50	FALSE	10.7	FALSE	FALSE	602.7	km	UP-93-BC-6755	DRV635	FALSE
TRP000207	MANDI004	WH-North	06-07-2026 15:23	07-07-2026 06:35	FALSE	15.2	FALSE	FALSE	624.9	km	PB-76-CD-8168	DRV193	FALSE
TRP000208	MANDI019	WH-West	17-08-2026 00:56	17-08-2026 14:26	FALSE	13.5	FALSE	FALSE	713.5	km	HR-96-BC-2156	UNASSIGNED	TRUE
TRP000209	MANDI010	WH-East	13-03-2026 14:48	14-03-2026 14:00	TRUE	23.2	FALSE	FALSE	1121.4 KM		UP-87-CD-9601	DRV521	FALSE
TRP000210	MANDI031	WH-Central	07-09-2026 15:03	08-09-2026 11:27	FALSE	20.4	FALSE	FALSE	1122.2	km	RJ-64-BC-6091	UNASSIGNED	TRUE
TRP000211	MANDI054	Export-Terminal	22-07-2026 00:02	22-07-2026 11:32	FALSE	11.5	FALSE	FALSE	634.1	km	PB-15-AB-1237	DRV973	FALSE
TRP000212	MANDI045	WH-North	05-05-2026 22:20	06-05-2026 10:32	TRUE	12.2	FALSE	FALSE	654.0 KM		HR-81-DF-5679	DRV334	FALSE
TRP000213	MANDI009	WH-South	24-06-2026 01:32	24-06-2026 10:44	FALSE	9.2	FALSE	FALSE	480.1	km	PB-59-BC-3775	DRV769	FALSE
TRP000214	MANDI044	WH-East	11-05-2026 18:52	11-05-2026 23:22	FALSE	4.5	FALSE	FALSE	191	km	PB-81-AB-6865	DRV932	FALSE
TRP000215	MANDI049	WH-Central	19-06-2026 13:44	20-06-2026 00:00	FALSE	16.1	FALSE	FALSE	941.2	km	HR-33-BC-6984	DRV703	FALSE
TRP000216	MANDI028	WH-West	14-02-2026 03:32	14-02-2026 12:26	FALSE	8.9	FALSE	FALSE	372.3	km	UP-56-BC-7370	DRV367	FALSE
TRP000217	MANDI036	WH-Central	09-04-2026 13:31	10-04-2026 07:49	FALSE	18.3	FALSE	FALSE	912.4	km	UP-57-BC-3787	DRV686	FALSE
TRP000218	MANDI052	WH-West	23-05-2026 01:26	23-05-2026 07:44	FALSE	6.3	FALSE	FALSE	341.9	km	RJ-11-AB-4940	UNASSIGNED	TRUE
TRP000219	MANDI039	Export-Terminal	19-05-2026 20:31	20-05-2026 05:49	TRUE	9.3	FALSE	FALSE	394.7	km	DL-99-DF-5470	DRV118	FALSE
TRP000220	MANDI027	Export-Terminal	04-01-2026 20:46	05-01-2026 10:52	FALSE	14.1	FALSE	FALSE	581.3	km	HR-69-BC-2901	DRV913	FALSE
TRP000221	MANDI028	Export-Terminal	11-08-2026 12:02	11-08-2026 15:26	FALSE	3.4	FALSE	FALSE	182	km	PB-45-CD-6896	DRV801	FALSE
TRP000222	MANDI057	WH-West	04-06-2026 02:21	04-06-2026 06:21	TRUE	4	FALSE	FALSE	148.4455319	miles		DRV211	FALSE
TRP000223	MANDI056	WH-Central	17-05-2026 20:28	18-05-2026 07:16	FALSE	10.8	FALSE	FALSE	608.3	km	UP-63-AB-8666	UNASSIGNED	TRUE
TRP000224	MANDI018	WH-East	12-05-2026 11:58	13-05-2026 02:04	FALSE	14.1	FALSE	FALSE	660.3	km		UNASSIGNED	TRUE
TRP000225	MANDI021	WH-Central	17-02-2026 15:29	18-02-2026 08:29	TRUE	17	FALSE	FALSE	785.4	km		DRV936	FALSE
TRP000226	MANDI021	WH-Central	01-01-2026 08:11	01-01-2026 20:17	FALSE	12.1	FALSE	FALSE	609.6	km	PB-42-CD-4926	DRV924	FALSE
TRP000227	MANDI006	WH-West	06-01-2026 21:18	07-01-2026 09:06	FALSE	11.8	FALSE	FALSE	377.6692938	miles		DRV679	FALSE
TRP000228	MANDI045	Export-Terminal	28-01-2026 09:35	29-01-2026 04:35	FALSE	19	FALSE	FALSE	1068.9	km	HR-10-AB-5198	DRV150	FALSE
TRP000229	MANDI016	WH-Central	24-01-2026 19:14	24-01-2026 00:00	FALSE	4.6	FALSE	FALSE	238.4	km	HR-31-CD-8179	UNASSIGNED	TRUE
TRP000230	MANDI053	WH-North	20-08-2026 00:00	20-08-2026 22:50	FALSE	22.7	FALSE	FALSE	1335.9	km	HR-63-CD-7179	UNASSIGNED	TRUE
TRP000231	MANDI052	WH-West	19-08-2026 02:39	20-08-2026 00:45	FALSE	22.1	FALSE	FALSE	884.5	km		DRV122	FALSE
TRP000232	MANDI033	WH-East	02-02-2026 00:33	02-02-2026 06:33	FALSE	6	FALSE	FALSE	306.3 KM		UP-68-BC-8744	DRV551	FALSE
TRP000233	MANDI055	WH-Central	08-07-2026 22:49	09-07-2026 18:01	FALSE	19.2	FALSE	FALSE	1046.1	km	DL-44-BC-3798	DRV114	FALSE
TRP000234	MANDI034	WH-Central	21-05-2026 03:24	21-05-2026 11:24	FALSE	8	FALSE	FALSE	211.6389626	miles	UP-37-BC-7104	DRV185	FALSE
TRP000235	MANDI057	WH-South	02-03-2026 06:58	02-03-2026 10:46	FALSE	3.8	FALSE	FALSE	110.7904493	miles		DRV216	FALSE
TRP000236	MANDI040	WH-South	03-05-2026 14:36	04-05-2026 01:18	FALSE	10.7	FALSE	FALSE	554.7	km	HR-60-BC-9657	DRV898	FALSE
TRP000237	MANDI040	WH-Central	11-08-2026 13:59	12-08-2026 13:35	FALSE	23.6	FALSE	FALSE	1272.1	km		DRV264	FALSE
TRP000238	MANDI026	Export-Terminal	13-02-2026 13:37	14-02-2026 07:37	FALSE	18	FALSE	FALSE	578.1857155	miles	UP-62-AB-3500	DRV224	FALSE
TRP000239	MANDI038	WH-North	14-08-2026 17:22	15-08-2026 03:52	FALSE	10.5	FALSE	FALSE	539.2	km	UP-56-DF-6172	DRV290	FALSE
TRP000240	MANDI047	Export-Terminal	13-06-2026 06:25	13-06-2026 00:00	FALSE	16	FALSE	FALSE	879.4	km	DL-26-AB-1059	DRV361	FALSE
TRP000241	MANDI018	WH-North	25-06-2026 03:36	25-06-2026 09:36	FALSE	6	FALSE	FALSE	282.6	km	RJ-38-DF-1166	DRV429	FALSE
TRP000242	MANDI035	WH-Central	22-08-2026 09:12	22-08-2026 18:06	FALSE	8.9	FALSE	FALSE	395.1	km	DL-79-DF-2042	DRV782	FALSE
TRP000243	MANDI002	Export-Terminal	25-02-2026 23:36	26-02-2026 17:24	FALSE	17.8	FALSE	FALSE	811	km	UP-57-DF-1601	DRV229	FALSE
TRP000244	MANDI029	WH-East	29-05-2026 11:43	30-05-2026 10:37	FALSE	22.9	FALSE	FALSE	937.8	km	PB-70-DF-3365	DRV456	FALSE
TRP000245	MANDI016	WH-South	10-01-2026 05:21	10-01-2026 00:00	FALSE	5.1	FALSE	FALSE	216.3	km	DL-58-DF-1545	DRV274	FALSE
TRP000246	MANDI004	WH-North	03-06-2026 10:04	03-06-2026 00:00	FALSE	8.5	FALSE	FALSE	420.2	km	RJ-42-CD-7426	DRV911	FALSE
TRP000247	MANDI039	WH-North	28-05-2026 00:52	28-05-2026 06:10	TRUE	5.3	FALSE	FALSE	296.7	km	RJ-94-CD-3167	DRV176	FALSE
TRP000248	MANDI018	WH-Central	18-01-2026 00:44	18-01-2026 06:50	FALSE	6.1	FALSE	FALSE	254.7	km	UP-66-AB-4353	UNASSIGNED	TRUE
TRP000249	MANDI021	WH-East	02-08-2026 14:46	03-08-2026 09:52	FALSE	19.1	FALSE	FALSE	834.0 KM		RJ-44-DF-1370	UNASSIGNED	TRUE
TRP000250	MANDI011	WH-Central	04-07-2026 21:13	05-07-2026 00:00	FALSE	9.9	FALSE	FALSE	510.7	km	HR-49-DF-9976	DRV832	FALSE
TRP000251	MANDI037	WH-Central	21-02-2026 03:48	21-02-2026 22:06	FALSE	18.3	FALSE	FALSE	979.1	km		DRV241	FALSE
TRP000252	MANDI047	WH-East	01-03-2026 13:58	01-03-2026 21:22	FALSE	7.4	FALSE	FALSE	306	km	PB-31-AB-3254	DRV278	FALSE
TRP000253	MANDI021	WH-South	29-01-2026 09:58	30-01-2026 08:58	TRUE	23	TRUE	FALSE	1091.8	km		DRV253	FALSE
TRP000254	MANDI006	WH-South	05-03-2026 05:53	05-03-2026 22:35	FALSE	16.7	FALSE	FALSE	676.2	km	DL-20-BC-9862	DRV233	FALSE
TRP000255	MANDI038	Export-Terminal	20-02-2026 00:26	20-02-2026 07:50	FALSE	7.4	FALSE	FALSE	361.7	km	UP-59-BC-1689	DRV526	FALSE
TRP000256	MANDI024	WH-Central	03-03-2026 13:41	04-03-2026 08:23	FALSE	18.7	FALSE	FALSE	1061.7	km		DRV313	FALSE
TRP000257	MANDI015	Export-Terminal	26-06-2026 00:28	26-06-2026 04:04	FALSE	3.6	FALSE	FALSE	182.5	km	UP-85-BC-3865	DRV818	FALSE
TRP000258	MANDI035	WH-West	12-05-2026 09:11	12-05-2026 12:47	TRUE	3.6	FALSE	FALSE	154.5	km	DL-78-DF-8686	DRV749	FALSE
TRP000259	MANDI048	WH-South	24-05-2026 03:42		FALSE		FALSE	FALSE	1099.9	km	RJ-91-DF-8270	DRV196	FALSE
TRP000260	MANDI027	Export-Terminal	29-01-2026 14:14	29-01-2026 20:20	FALSE	6.1	TRUE	FALSE	252.9 KM		DL-46-CD-2171	UNASSIGNED	TRUE
TRP000261	MANDI052	WH-West	19-07-2026 03:09	19-07-2026 07:33	FALSE	4.4	FALSE	FALSE	223.5	km	RJ-67-BC-2843	DRV166	FALSE
TRP000262	MANDI024	WH-Central	11-03-2026 20:37	12-03-2026 19:31	TRUE	22.9	FALSE	FALSE	1181.8	km		DRV750	FALSE
TRP000263	MANDI049	WH-North	11-03-2026 00:00	11-03-2026 05:12	TRUE	5.2	FALSE	FALSE	143.1638784	miles		DRV142	FALSE
TRP000264	MANDI028	WH-Central	03-03-2026 22:43	04-03-2026 01:49	FALSE	3.1	FALSE	FALSE	144.2	km	DL-39-AB-4148	DRV572	FALSE
TRP000265	MANDI019	WH-South	06-02-2026 00:00	07-02-2026 00:10	FALSE	21.1	FALSE	FALSE	1184.5	km	HR-66-DF-6760	DRV286	FALSE
TRP000266	MANDI036	WH-East	18-04-2026 23:48	19-04-2026 12:48	FALSE	13	FALSE	FALSE	647.5	km		DRV799	FALSE
TRP000267	MANDI048	WH-East	12-02-2026 00:00	12-02-2026 19:00	TRUE	19	FALSE	FALSE	930.5	km		UNASSIGNED	TRUE
TRP000268	MANDI037	WH-Central	05-09-2026 15:38	05-09-2026 23:56	FALSE	8.3	FALSE	FALSE	394.5	km		UNASSIGNED	TRUE
TRP000269	MANDI026	WH-South	18-07-2026 08:39	18-07-2026 18:15	FALSE	9.61	FALSE	TRUE	286.9491278	miles	PB-96-BC-2210	DRV274	FALSE
TRP000270	MANDI025	WH-West	16-08-2026 13:31	17-08-2026 10:55	FALSE	21.4	FALSE	FALSE	1077.4	km	DL-94-AB-7292	DRV614	FALSE
TRP000271	MANDI022	WH-East	12-07-2026 13:07	12-07-2026 17:19	FALSE	4.2	FALSE	FALSE	235.5	km	UP-74-AB-1883	DRV696	FALSE
TRP000272	MANDI047	WH-East	06-04-2026 04:10	07-04-2026 01:10	FALSE	21	FALSE	FALSE	761.5522976	miles	RJ-35-CD-4030	UNASSIGNED	TRUE
TRP000273	MANDI007	WH-South	15-05-2026 01:06	15-05-2026 14:48	FALSE	13.7	FALSE	FALSE	508.4678893	miles	RJ-56-AB-2555	DRV100	FALSE
TRP000274	MANDI025	WH-North	31-08-2026 10:38	31-08-2026 16:08	FALSE	5.5	FALSE	FALSE	255.2	km	UP-60-CD-3960	UNASSIGNED	TRUE
TRP000275	MANDI001	WH-South	05-08-2026 21:15	06-08-2026 18:03	TRUE	20.8	FALSE	FALSE	1033.1	km	UP-39-BC-4036	DRV243	FALSE
TRP000276	MANDI047	WH-Central	13-05-2026 00:00	13-05-2026 11:13	FALSE	2.1	FALSE	FALSE	59.5894789	miles	HR-90-AB-8575	DRV119	FALSE
TRP000277	MANDI011	WH-West	05-03-2026 10:38	05-03-2026 16:50	FALSE	6.2	FALSE	FALSE	274.4	km	PB-26-AB-9717	DRV988	FALSE
TRP000278	MANDI002	Export-Terminal	26-08-2026 10:29	27-08-2026 00:35	FALSE	14.1	FALSE	FALSE	730.2	km	DL-65-AB-4381	DRV951	FALSE
TRP000279	MANDI024	WH-South	27-01-2026 11:52	28-01-2026 07:16	FALSE	19.4	FALSE	FALSE	1119.2	km	RJ-66-AB-6471	DRV515	FALSE
TRP000280	MANDI004	WH-Central	22-08-2026 13:40	23-08-2026 09:40	FALSE	20	FALSE	FALSE	893.3	km	UP-11-BC-3243	DRV967	FALSE
TRP000281	MANDI021	WH-East	19-08-2026 15:45	20-08-2026 04:57	FALSE	13.2	TRUE	FALSE	554.2	km	HR-34-AB-8612	DRV965	FALSE
TRP000282	MANDI037	WH-East	14-05-2026 00:00	15-05-2026 07:01	FALSE	23.4	FALSE	FALSE	1138.7	km	HR-44-BC-5325	DRV632	FALSE
TRP000283	MANDI005	WH-North	27-06-2026 16:30	27-06-2026 19:30	TRUE	3	FALSE	FALSE	173.1	km	UP-19-BC-9101	UNASSIGNED	TRUE
TRP000284	MANDI052	WH-East	14-03-2026 08:15	15-03-2026 01:15	FALSE	17	FALSE	TRUE	754.4	km	RJ-42-AB-2660	DRV202	FALSE
TRP000285	MANDI048	WH-North	24-04-2026 00:00	25-04-2026 08:35	FALSE	19.9	FALSE	FALSE	905.5	km		DRV686	FALSE
TRP000286	MANDI049	WH-East	05-03-2026 10:44	05-03-2026 22:32	FALSE	11.8	FALSE	FALSE	608.5	km	PB-68-DF-1657	DRV352	FALSE
TRP000287	MANDI004	WH-Central	25-06-2026 00:00	26-06-2026 00:21	FALSE	15.1	FALSE	FALSE	511.7611556	miles	PB-85-AB-2801	UNASSIGNED	TRUE
TRP000288	MANDI009	Export-Terminal	05-04-2026 14:23	06-04-2026 02:53	FALSE	12.5	FALSE	FALSE	718.8	km	RJ-18-CD-8523	DRV540	FALSE
TRP000289	MANDI035	WH-North	29-08-2026 17:00	30-08-2026 11:06	TRUE	18.1	FALSE	FALSE	970.4	km	PB-96-BC-1277	DRV113	FALSE
TRP000290	MANDI012	WH-North	07-05-2026 19:03	07-05-2026 23:45	FALSE	4.7	FALSE	FALSE	275.1	km		UNASSIGNED	TRUE
TRP000291	MANDI041	WH-North	08-02-2026 07:15	09-02-2026 03:45	FALSE	20.5	FALSE	FALSE	867.0 KM		PB-47-DF-5667	DRV603	FALSE
TRP000292	MANDI020	WH-West	18-04-2026 08:46	19-04-2026 00:34	FALSE	15.8	FALSE	TRUE	645.6	km	DL-30-CD-2755	DRV339	FALSE
TRP000293	MANDI057	WH-East	03-02-2026 01:19	03-02-2026 16:07	FALSE	14.8	FALSE	TRUE	484.3586945	miles	PB-63-BC-5106	DRV385	FALSE
TRP000294	MANDI051	WH-South	18-05-2026 04:13	18-05-2026 00:00	FALSE	2.2	FALSE	FALSE	127.7	km	HR-92-DF-3205	DRV952	FALSE
TRP000295	MANDI001	WH-Central	11-01-2026 21:12	12-01-2026 01:12	TRUE	4	FALSE	FALSE	228.5	km	RJ-17-BC-5709	DRV274	FALSE
TRP000296	MANDI006	WH-West	17-02-2026 15:25	17-02-2026 19:43	FALSE	4.3	FALSE	FALSE	231.0 KM		DL-24-DF-5090	UNASSIGNED	TRUE
TRP000297	MANDI025	Export-Terminal	13-03-2026 07:15	14-03-2026 04:45	FALSE	21.5	FALSE	FALSE	1186.6	km	DL-28-DF-7960	DRV904	FALSE
TRP000298	MANDI048	Export-Terminal	19-07-2026 00:05	19-07-2026 08:23	FALSE	8.3	FALSE	FALSE	250.412513	miles	UP-54-AB-8201	DRV876	FALSE
TRP000299	MANDI042	WH-Central	08-06-2026 08:39	09-06-2026 00:33	FALSE	15.9	FALSE	FALSE	822.5	km	DL-36-AB-2884	UNASSIGNED	TRUE
TRP000300	MANDI024	Export-Terminal	09-06-2026 08:04	09-06-2026 18:40	TRUE	10.6	FALSE	FALSE	279.9276355	miles	PB-61-CD-1745	DRV392	FALSE
TRP000301	MANDI009	WH-East	31-03-2026 08:49		FALSE		FALSE	FALSE	321.8	km	HR-85-BC-7623	DRV664	FALSE
TRP000302	MANDI043	WH-West	08-08-2026 18:37	08-08-2026 23:19	TRUE	4.7	FALSE	FALSE	191.8 KM		PB-70-CD-2189	DRV225	FALSE
TRP000303	MANDI038	WH-East	08-05-2026 13:58	09-05-2026 13:28	FALSE	23.5	FALSE	FALSE	1264.2	km	UP-43-BC-5919	DRV361	FALSE
TRP000304	MANDI009	Export-Terminal	01-04-2026 20:04	02-04-2026 12:34	FALSE	16.5	FALSE	TRUE	754.3	km	DL-58-AB-6314	DRV141	FALSE
TRP000305	MANDI026	Export-Terminal	22-06-2026 00:00	22-06-2026 07:36	TRUE	7.6	FALSE	FALSE	422.6	km	HR-20-CD-6378	DRV161	FALSE
TRP000306	MANDI013	WH-North	03-03-2026 02:16	04-03-2026 00:00	FALSE	22.2	FALSE	FALSE	1331.8	km	PB-75-CD-6847	DRV299	FALSE
TRP000307	MANDI031	WH-East	30-01-2026 16:53	31-01-2026 10:59	FALSE	18.1	FALSE	FALSE	856.9	km	HR-40-BC-1762	DRV130	FALSE
TRP000308	MANDI054	Export-Terminal	27-02-2026 11:37	28-02-2026 10:31	FALSE	22.9	FALSE	FALSE	989.1	km	RJ-16-AB-6051	DRV800	FALSE
TRP000309	MANDI003	Export-Terminal	29-07-2026 03:47	29-07-2026 13:53	FALSE	10.1	FALSE	FALSE	491.3 KM		DL-32-DF-9704	DRV670	FALSE
TRP000310	MANDI047	WH-East	19-06-2026 00:00	20-06-2026 08:45	FALSE	17.3	FALSE	FALSE	528.1032129	miles	PB-26-CD-6924	DRV646	FALSE
TRP000311	MANDI044	WH-South	11-07-2026 19:19	11-07-2026 23:19	FALSE	4	FALSE	FALSE	202	km	PB-26-CD-1666	DRV456	FALSE
TRP000312	MANDI042	WH-South	18-05-2026 08:31	18-05-2026 11:55	FALSE	3.4	FALSE	FALSE	145.6	km	PB-97-CD-9995	DRV232	FALSE
TRP000313	MANDI005	WH-West	24-08-2026 13:05	25-08-2026 11:59	FALSE	22.9	FALSE	FALSE	1307	km	UP-33-DF-4719	DRV675	FALSE
TRP000314	MANDI044	Export-Terminal	31-03-2026 22:59	01-04-2026 06:41	FALSE	7.7	FALSE	FALSE	362.2	km		DRV914	FALSE
TRP000315	MANDI034	WH-West	01-02-2026 13:56	02-02-2026 13:20	FALSE	23.4	FALSE	FALSE	705.0075366	miles	PB-40-BC-2201	DRV858	FALSE
TRP000316	MANDI053	Export-Terminal	04-03-2026 21:34	05-03-2026 12:52	FALSE	15.3	FALSE	FALSE	620.5	km		UNASSIGNED	TRUE
TRP000317	MANDI023	WH-South	23-08-2026 00:18	23-08-2026 16:06	FALSE	15.8	FALSE	FALSE	814	km	RJ-71-AB-6154	DRV700	FALSE
TRP000318	MANDI042	WH-East	08-01-2026 08:22	08-01-2026 11:04	FALSE	2.7	FALSE	FALSE	141.8	km	HR-99-AB-9638	DRV840	FALSE
TRP000319	MANDI028	Export-Terminal	12-07-2026 23:38	13-07-2026 08:56	FALSE	9.3	FALSE	FALSE	552.9	km		DRV934	FALSE
TRP000320	MANDI036	WH-North	13-06-2026 03:46	13-06-2026 14:34	FALSE	10.8	FALSE	FALSE	298.3202171	miles	RJ-76-DF-3988	DRV140	FALSE
TRP000321	MANDI055	WH-Central	28-01-2026 21:40	29-01-2026 02:58	FALSE	5.3	FALSE	FALSE	309.5 KM			DRV469	FALSE
TRP000322	MANDI003	Export-Terminal	06-03-2026 04:15	06-03-2026 15:09	FALSE	10.9	FALSE	FALSE	449.3	km	PB-49-CD-8480	UNASSIGNED	TRUE
TRP000323	MANDI038	WH-East	30-08-2026 19:45	31-08-2026 08:51	FALSE	13.11	FALSE	TRUE	473.0497423	miles	DL-88-DF-4940	DRV298	FALSE
TRP000324	MANDI045	Export-Terminal	31-01-2026 01:34	31-01-2026 07:10	FALSE	5.6	FALSE	FALSE	270.9	km	RJ-70-AB-1431	DRV215	FALSE
