date,Mandi_ID,Crop,Min_Price,Max_Price,Modal_Price,MSP,Mandi_Name,District,State,Mandi_Type,Total_Area_Acres,Avg_Temperature_C,Total_Rainfall_mm,Avg_Humidity,Sensor_Count,Price_Crash,Total_Arrivals_Qtl,Farmer_Count,Arrival_Records,Price_Risk_Score,Supply_Pressure_Score,Transport_Risk_Score,Priority_Score
2026-01-03,MANDI027,Maize,2090.0,2477.0,2284.0,2090.0,Kochi APMC,Hisar,Haryana,APMC,39.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-01-03,MANDI027,Sugarcane,3558.21,3914.77,3736.49,,Kochi APMC,Hisar,Haryana,APMC,39.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-01-03,MANDI029,Mustard,5174.0,5851.79,5513.0,,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,445.7,55.0,1.0,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-01-03,MANDI029,Rice,2069.0,2516.0,2293.0,2183.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,210.39,55.0,1.0,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-01-03,MANDI030,Sugarcane,,4022.01,3654.57,3500.0,Patiala APMC,Sirsa,Unknown,APMC,19.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-01-03,MANDI032,Mustard,5477.32,6596.0,6036.55,,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-03,MANDI032,Rice,2172.35,2707.25,,,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,468.07,62.0,1.0,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-03,MANDI042,Cotton,6923.28,8092.0,7508.0,,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-03,MANDI042,Maize,2083.18,2477.33,2280.25,,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-03,MANDI042,Mustard,5697.91,6040.0,5869.2,5650.0,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-03,MANDI042,Wheat,2055.89,2220.3,2138.1,2275.0,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,True,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-03,MANDI045,Sugarcane,3041.0,3580.51,3310.59,,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-01-03,MANDI045,Wheat,2261.0,2519.23,2390.07,2275.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,218.62,41.0,1.0,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-01-03,MANDI047,Mustard,5566.0,6155.0,5860.44,5650.0,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,313.16,0.0,1.0,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-01-03,MANDI047,Rice,2221.48,,2480.0,2183.0,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-01-03,MANDI048,Sugarcane,3167.0,3616.0,3391.32,3500.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,True,222.78,25.0,1.0,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-01-03,MANDI049,Rice,2225.74,2390.3,2308.0,2183.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-01-03,MANDI049,Wheat,2100.15,2478.0,2289.26,2275.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,585.78,260.0,3.0,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-01-03,MANDI050,Maize,,2283.86,2146.52,2090.0,Durg Market,Muzaffarnagar,Uttar Pradesh,APMC,47.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,84.03530895334174,92.04297960338114,86.30623520126284,86.89179539793778
2026-01-03,MANDI051,Maize,1957.6,2079.0,2018.27,2090.0,Gulbarga Market,Saharanpur,Uttar Pradesh,PRIVATE,11.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,True,,,,80.23134759976864,71.89217747226881,100.0,81.68332704156497
2026-01-03,MANDI051,Mustard,5660.0,7039.0,6349.51,5650.0,Gulbarga Market,Saharanpur,Uttar Pradesh,PRIVATE,11.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,80.23134759976864,71.89217747226881,100.0,81.68332704156497
2026-01-03,MANDI051,Rice,2145.95,2306.0,2226.08,2183.0,Gulbarga Market,Saharanpur,Uttar Pradesh,PRIVATE,11.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,80.23134759976864,71.89217747226881,100.0,81.68332704156497
2026-01-03,MANDI056,Rice,1922.06,2183.65,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-03,MANDI056,Sugarcane,3461.39,4325.0,3893.18,3500.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,24.647096774193546,1480.1200000000001,59.98076923076923,35.0,False,,,,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-04,MANDI005,Mustard,5631.2,6985.0,6307.93,5650.0,Bhilwara Grain Market,Amritsar,Punjab,DIRECT,29.0,28.72309090909091,1376.79,66.88,35.0,False,,,,83.99775407074677,82.66277263917692,73.57555739058628,81.51282030524371
2026-01-04,MANDI006,Rice,2054.54,2219.85,2137.2,2183.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,28.72309090909091,1376.79,66.88,35.0,True,,,,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-01-04,MANDI008,Mustard,5394.0,5908.49,5651.0,5650.0,Bijapur Market,Amritsar,Punjab,APMC,23.0,28.72309090909091,1376.79,66.88,35.0,False,,,,85.34412955465586,68.61959526525743,79.2091836734694,79.09978009159904
2026-01-04,MANDI011,Mustard,5261.82,6489.72,5875.77,5650.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,28.72309090909091,1376.79,66.88,35.0,False,476.37,89.0,1.0,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-01-04,MANDI012,Cotton,6098.98,7435.45,6767.21,6620.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,28.72309090909091,1376.79,66.88,35.0,False,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-01-04,MANDI014,Cotton,,7141.5,6750.83,6620.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,28.72309090909091,1376.79,66.88,35.0,False,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-01-04,MANDI014,Maize,2033.4,2273.0,2153.0,2090.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,28.72309090909091,1376.79,66.88,35.0,False,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-01-04,MANDI015,Cotton,6572.0,8006.37,7289.0,6620.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,28.72309090909091,1376.79,66.88,35.0,False,,,,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-01-04,MANDI015,Sugarcane,3646.88,4488.54,4068.0,3500.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,28.72309090909091,1376.79,66.88,35.0,False,265.9332,76.0,2.0,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-01-04,MANDI018,Cotton,6542.42,7509.65,7026.0,6620.0,Jaunpur Mandi,Moga,Punjab,APMC,9.0,28.72309090909091,1376.79,66.88,35.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-01-04,MANDI018,Sugarcane,3595.0,3839.0,3717.0,3500.0,Jaunpur Mandi,Moga,Punjab,APMC,9.0,28.72309090909091,1376.79,66.88,35.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-01-04,MANDI020,Sugarcane,3480.63,4123.0,3802.0,3500.0,Kadapa Mandi,Ferozepur,Punjab,DIRECT,26.0,28.72309090909091,1376.79,66.88,35.0,False,,,,80.15984015984016,68.38466338726647,66.22203098106714,73.83972529231345
2026-01-04,MANDI020,Wheat,2027.445,2271.995,2149.74,2275.0,Kadapa Mandi,Ferozepur,Punjab,DIRECT,26.0,28.72309090909091,1376.79,66.88,35.0,True,,,,80.15984015984016,68.38466338726647,66.22203098106714,73.83972529231345
2026-01-04,MANDI022,Maize,2123.51,2250.79,,,Eluru APMC,Karnal,Haryana,APMC,45.0,28.72309090909091,1376.79,66.88,35.0,False,,,,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-04,MANDI024,Wheat,2189.0,2381.45,2285.47,2275.0,Jaipur Mandi,Karnal,Haryana,APMC,24.0,28.72309090909091,1376.79,66.88,35.0,False,565.5699999999999,172.0,2.0,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-01-04,MANDI026,Mustard,5557.62,6518.0,6037.59,5650.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.72309090909091,1376.79,66.88,35.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-04,MANDI029,Mustard,5430.88,6618.0,6024.65,,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,28.72309090909091,1376.79,66.88,35.0,False,,,,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-01-04,MANDI030,Sugarcane,3342.0,3766.0,3554.0,3500.0,Patiala APMC,Sirsa,Unknown,APMC,19.0,28.72309090909091,1376.79,66.88,35.0,False,,,,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-01-04,MANDI031,Cotton,6532.6,7850.0,7191.25,6620.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.72309090909091,1376.79,66.88,35.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-01-04,MANDI031,Wheat,2187.08,2638.93,2413.0,2275.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.72309090909091,1376.79,66.88,35.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-01-04,MANDI035,Maize,,2580.28,2361.97,2090.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,28.72309090909091,1376.79,66.88,35.0,False,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-01-04,MANDI037,Cotton,5704.81,7014.45,6360.0,6620.0,Jorhat Grain Market,Kurukshetra,Haryana,APMC,28.0,28.72309090909091,1376.79,66.88,35.0,True,,,,74.24317617866004,70.34784885358606,93.4151785714286,76.90897845969155
2026-01-04,MANDI041,Rice,2198.0,2732.68,2465.39,2183.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.72309090909091,1376.79,66.88,35.0,False,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-01-04,MANDI042,Cotton,5994.23,6768.63,6381.0,6620.0,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,28.72309090909091,1376.79,66.88,35.0,True,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-04,MANDI046,Cotton,5889.6,6645.0,6267.32,6620.0,Baranagar Market,Unknown,Uttar Pradesh,PRIVATE,13.0,28.72309090909091,1376.79,66.88,35.0,True,,,,100.0,69.39270206042458,73.86018237082067,85.5898470922915
2026-01-04,MANDI047,Maize,2065.5,2331.24,,2090.0,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,28.72309090909091,1376.79,66.88,35.0,False,,,,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-01-04,MANDI047,Mustard,5078.74,,5660.33,,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,28.72309090909091,1376.79,66.88,35.0,False,,,,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-01-04,MANDI048,Cotton,6219.0,7603.34,,6620.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.72309090909091,1376.79,66.88,35.0,False,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-01-04,MANDI048,Maize,1933.82,2104.5,2019.16,2090.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.72309090909091,1376.79,66.88,35.0,True,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-01-04,MANDI053,Mustard,5359.62,6516.14,5937.88,5650.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.72309090909091,1376.79,66.88,35.0,False,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-04,MANDI053,Wheat,1957.28,2097.0,2027.0,2275.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.72309090909091,1376.79,66.88,35.0,True,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-04,MANDI054,Cotton,6441.0,7855.0,7147.99,6620.0,Nangloi Jat Grain Market,Saharanpur,Unknown,DIRECT,45.0,28.72309090909091,1376.79,66.88,35.0,False,,,,76.2197802197802,77.65398436673976,85.71428571428571,78.54894256276917
2026-01-04,MANDI055,Cotton,6938.36,8021.0,,,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.72309090909091,1376.79,66.88,35.0,False,,,,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-01-05,MANDI001,Maize,1936.54,2333.34,2135.0,2090.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,28.685,1351.94,60.44444444444444,30.0,False,,,,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-01-05,MANDI002,Wheat,1960.11,2334.28,2147.19,2275.0,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,28.685,1351.94,60.44444444444444,30.0,True,,,,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-01-05,MANDI003,Cotton,6113.59,6913.0,6513.0,,Vijayawada Mandi,Ludhiana,Punjab,APMC,19.0,28.685,1351.94,60.44444444444444,30.0,False,,,,88.71384615384615,76.75115842536506,71.49014778325123,81.68030016118284
2026-01-05,MANDI003,Mustard,4882.12,5570.0,5225.99,5650.0,Vijayawada Mandi,Ludhiana,Punjab,APMC,19.0,28.685,1351.94,60.44444444444444,30.0,True,361.12,60.0,1.0,88.71384615384615,76.75115842536506,71.49014778325123,81.68030016118284
2026-01-05,MANDI006,Rice,1963.0,2208.06,2085.49,2183.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,28.685,1351.94,60.44444444444444,30.0,True,,,,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-01-05,MANDI007,Rice,2048.42,2211.0,2129.59,2183.0,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,28.685,1351.94,60.44444444444444,30.0,True,179.81,0.0,1.0,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-01-05,MANDI011,Wheat,2347.0,2743.0,2545.0,2275.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,28.685,1351.94,60.44444444444444,30.0,False,,,,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-01-05,MANDI013,Wheat,2141.49,2465.99,2304.0,2275.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.685,1351.94,60.44444444444444,30.0,False,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-01-05,MANDI015,Cotton,6794.0,8041.0,7417.42,6620.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,28.685,1351.94,60.44444444444444,30.0,False,,,,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-01-05,MANDI016,Rice,2218.7,2475.69,2347.0,2183.0,Kulti APMC,Bathinda,Punjab,APMC,42.0,28.685,1351.94,60.44444444444444,30.0,False,,,,69.74358974358972,72.36648473050971,77.24382946896037,72.03050618473985
2026-01-05,MANDI017,Maize,,2369.96,,2090.0,Parbhani Market,Unknown,Punjab,PRIVATE,8.0,28.685,1351.94,60.44444444444444,30.0,False,,,,84.29441062534588,80.21724901786989,80.62060889929742,82.33650179789339
2026-01-05,MANDI017,Rice,2082.04,2190.0,2135.87,2183.0,Parbhani Market,Unknown,Punjab,PRIVATE,8.0,28.685,1351.94,60.44444444444444,30.0,True,,,,84.29441062534588,80.21724901786989,80.62060889929742,82.33650179789339
2026-01-05,MANDI019,Wheat,1938.39,2062.68,2001.0,2275.0,Karimnagar Grain Market,Moga,Punjab,PRIVATE,40.0,28.685,1351.94,60.44444444444444,30.0,True,,,,95.59681697612731,69.92591084704216,68.5590421139554,82.48799016496739
2026-01-05,MANDI020,Cotton,6026.0,6497.62,6262.0,6620.0,Kadapa Mandi,Ferozepur,Punjab,DIRECT,26.0,28.685,1351.94,60.44444444444444,30.0,True,479.45,128.0,1.0,80.15984015984016,68.38466338726647,66.22203098106714,73.83972529231345
2026-01-05,MANDI021,Cotton,6872.12,7367.84,7119.98,6620.0,Guna Mandi,Ferozepur,Punjab,APMC,21.0,28.685,1351.94,60.44444444444444,30.0,False,,,,78.86390532544378,88.06151053660564,62.10653753026635,78.27171332975685
2026-01-05,MANDI021,Maize,1907.86,2353.88,2130.87,,Guna Mandi,Ferozepur,Punjab,APMC,21.0,28.685,1351.94,60.44444444444444,30.0,False,,,,78.86390532544378,88.06151053660564,62.10653753026635,78.27171332975685
2026-01-05,MANDI021,Wheat,2111.67,2321.74,2217.0,2275.0,Guna Mandi,Ferozepur,Punjab,APMC,21.0,28.685,1351.94,60.44444444444444,30.0,True,,,,78.86390532544378,88.06151053660564,62.10653753026635,78.27171332975685
2026-01-05,MANDI025,Sugarcane,3643.67,4105.87,3874.77,3500.0,Dindigul APMC,Karnal,Haryana,APMC,28.0,28.685,1351.94,60.44444444444444,30.0,False,,,,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-01-05,MANDI026,Rice,2085.97,2586.97,2336.47,2183.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.685,1351.94,60.44444444444444,30.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-05,MANDI026,Wheat,2065.0,2480.0,2272.59,2275.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.685,1351.94,60.44444444444444,30.0,True,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-05,MANDI028,Rice,2075.6,2282.0,2179.0,2183.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.685,1351.94,60.44444444444444,30.0,True,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-01-05,MANDI032,Wheat,2151.86,2675.13,2413.49,,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.685,1351.94,60.44444444444444,30.0,False,,,,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-05,MANDI033,Sugarcane,3483.51,4224.0,3853.95,,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.685,1351.94,60.44444444444444,30.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-05,MANDI034,Maize,,2197.64,,,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,28.685,1351.94,60.44444444444444,30.0,False,,,,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-01-05,MANDI035,Wheat,2266.93,2771.0,2519.2,2275.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,28.685,1351.94,60.44444444444444,30.0,False,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-01-05,MANDI036,Cotton,,6775.0,6415.17,6620.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.685,1351.94,60.44444444444444,30.0,True,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-01-05,MANDI038,Cotton,5988.0,6733.0,6360.45,,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.685,1351.94,60.44444444444444,30.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-01-05,MANDI038,Maize,1851.0,2152.72,2001.86,2090.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.685,1351.94,60.44444444444444,30.0,True,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-01-05,MANDI039,Mustard,5882.62,7139.0,6511.0,5650.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.685,1351.94,60.44444444444444,30.0,False,,,,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-01-05,MANDI039,Sugarcane,3448.28,4181.0,3814.67,3500.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.685,1351.94,60.44444444444444,30.0,False,218.88,65.0,1.0,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-01-05,MANDI040,Rice,2144.0,2537.9,2341.0,2183.0,Jodhpur Market,Fatehabad,Haryana,DIRECT,40.0,28.685,1351.94,60.44444444444444,30.0,False,281.64,7.0,1.0,79.85907222548444,75.65086038382984,65.97744360902256,75.82028294969568
2026-01-05,MANDI041,Mustard,5453.0,6269.0,5861.06,5650.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.685,1351.94,60.44444444444444,30.0,False,35.8,38.0,1.0,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-01-05,MANDI045,Maize,1805.56,2179.0,1992.41,2090.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,28.685,1351.94,60.44444444444444,30.0,True,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-01-05,MANDI045,Mustard,5119.0,6226.0,5673.0,5650.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,28.685,1351.94,60.44444444444444,30.0,False,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
