date,district,avg_temp_c,total_rain_mm,avg_humidity,sensor_count,District,State,Mandi_ID,Mandi_Type
2026-08-30,Unknown,28.10871794871795,932.82,59.421052631578945,26,Unknown,Haryana,MANDI032,PRIVATE
2026-08-30,Unknown,28.10871794871795,932.82,59.421052631578945,26,Unknown,Haryana,MANDI039,APMC
2026-08-30,Unknown,28.10871794871795,932.82,59.421052631578945,26,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-31,Unknown,27.425818181818183,1259.47,61.787234042553195,31,Unknown,Punjab,MANDI017,PRIVATE
2026-08-31,Unknown,27.425818181818183,1259.47,61.787234042553195,31,Unknown,Haryana,MANDI032,PRIVATE
2026-08-31,Unknown,27.425818181818183,1259.47,61.787234042553195,31,Unknown,Haryana,MANDI039,APMC
2026-08-31,Unknown,27.425818181818183,1259.47,61.787234042553195,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-01,Unknown,28.1675,1619.48,60.87096774193548,39,Unknown,Punjab,MANDI017,PRIVATE
2026-09-01,Unknown,28.1675,1619.48,60.87096774193548,39,Unknown,Haryana,MANDI032,PRIVATE
2026-09-01,Unknown,28.1675,1619.48,60.87096774193548,39,Unknown,Haryana,MANDI039,APMC
2026-09-01,Unknown,28.1675,1619.48,60.87096774193548,39,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-02,Unknown,27.81072727272727,1450.76,60.924528301886795,33,Unknown,Punjab,MANDI017,PRIVATE
2026-09-02,Unknown,27.81072727272727,1450.76,60.924528301886795,33,Unknown,Haryana,MANDI032,PRIVATE
2026-09-02,Unknown,27.81072727272727,1450.76,60.924528301886795,33,Unknown,Haryana,MANDI039,APMC
2026-09-02,Unknown,27.81072727272727,1450.76,60.924528301886795,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-03,Unknown,28.148775510204082,1191.83,64.9047619047619,33,Unknown,Punjab,MANDI017,PRIVATE
2026-09-03,Unknown,28.148775510204082,1191.83,64.9047619047619,33,Unknown,Haryana,MANDI032,PRIVATE
2026-09-03,Unknown,28.148775510204082,1191.83,64.9047619047619,33,Unknown,Haryana,MANDI039,APMC
2026-09-03,Unknown,28.148775510204082,1191.83,64.9047619047619,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-04,Unknown,27.67826923076923,1202.7,66.27659574468085,34,Unknown,Punjab,MANDI017,PRIVATE
2026-09-04,Unknown,27.67826923076923,1202.7,66.27659574468085,34,Unknown,Haryana,MANDI032,PRIVATE
2026-09-04,Unknown,27.67826923076923,1202.7,66.27659574468085,34,Unknown,Haryana,MANDI039,APMC
2026-09-04,Unknown,27.67826923076923,1202.7,66.27659574468085,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-05,Unknown,27.307380952380953,881.55,63.175,24,Unknown,Punjab,MANDI017,PRIVATE
2026-09-05,Unknown,27.307380952380953,881.55,63.175,24,Unknown,Haryana,MANDI032,PRIVATE
2026-09-05,Unknown,27.307380952380953,881.55,63.175,24,Unknown,Haryana,MANDI039,APMC
2026-09-05,Unknown,27.307380952380953,881.55,63.175,24,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-06,Unknown,26.679827586206898,1319.79,63.92156862745098,35,Unknown,Punjab,MANDI017,PRIVATE
2026-09-06,Unknown,26.679827586206898,1319.79,63.92156862745098,35,Unknown,Haryana,MANDI032,PRIVATE
2026-09-06,Unknown,26.679827586206898,1319.79,63.92156862745098,35,Unknown,Haryana,MANDI039,APMC
2026-09-06,Unknown,26.679827586206898,1319.79,63.92156862745098,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-07,Unknown,27.60581818181818,1300.42,60.229166666666664,32,Unknown,Punjab,MANDI017,PRIVATE
2026-09-07,Unknown,27.60581818181818,1300.42,60.229166666666664,32,Unknown,Haryana,MANDI032,PRIVATE
2026-09-07,Unknown,27.60581818181818,1300.42,60.229166666666664,32,Unknown,Haryana,MANDI039,APMC
2026-09-07,Unknown,27.60581818181818,1300.42,60.229166666666664,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-08,Unknown,28.0555,1252.3,61.01851851851852,33,Unknown,Punjab,MANDI017,PRIVATE
2026-09-08,Unknown,28.0555,1252.3,61.01851851851852,33,Unknown,Haryana,MANDI032,PRIVATE
2026-09-08,Unknown,28.0555,1252.3,61.01851851851852,33,Unknown,Haryana,MANDI039,APMC
2026-09-08,Unknown,28.0555,1252.3,61.01851851851852,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-09-09,Unknown,27.1552,1176.2,58.38297872340426,33,Unknown,Punjab,MANDI017,PRIVATE
2026-09-09,Unknown,27.1552,1176.2,58.38297872340426,33,Unknown,Haryana,MANDI032,PRIVATE
2026-09-09,Unknown,27.1552,1176.2,58.38297872340426,33,Unknown,Haryana,MANDI039,APMC
2026-09-09,Unknown,27.1552,1176.2,58.38297872340426,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
